Frame,Image 1 X,   Image 1 Y,    Image 2 X,    Image 2 Y,    Measurement X,    Measurement Y,    Measurement Z,    Uncertainty +/-,Velocity
186,	  373,570,	  342,461,	-75.0,83.4,52.9,	   0.263904721,1.691057572
187,	  373,570,	  341,461,	-75.2,83.5,52.9,	   0.269885123,0.5319148936
188,	  373,570,	  341,461,	-75.2,83.5,52.9,	   0.272278011,0.5291005291
189,	  373,570,	  342,461,	-75.1,83.5,53,	   0.301632404,1.176877883
190,	  373,570,	  342,460,	-74.9,83.3,53,	   0.408420533,2.399254291
191,	  373,571,	  343,460,	-74.6,83.2,53,	   0.546842039,4.000596744
192,	  373,571,	  345,459,	-74.0,82.9,53.2,	   0.692768097,7.579657429
193,	  372,571,	  346,458,	-73.6,82.6,53.3,	   0.904919505,10.12725913
194,	  372,571,	  347,458,	-73.3,82.5,53.4,	   0.946978390,11.75019409
195,	  372,571,	  348,458,	-72.9,82.4,53.4,	   0.976245940,13.7092131
196,	  372,571,	  349,458,	-72.8,82.3,53.5,	   0.970086217,14.40229539
197,	  373,571,	  349,458,	-72.8,82.4,53.4,	   0.910001755,14.02368018
198,	  373,571,	  348,458,	-73.0,82.6,53.3,	   0.837184787,12.5728603
199,	  373,571,	  348,458,	-73.2,82.7,53.3,	   0.753290534,11.41271221
200,	  373,570,	  347,459,	-73.5,82.7,53.3,	   0.589403570,9.99987624
201,	  373,570,	  346,459,	-73.7,82.9,53.3,	   0.505294383,8.688083552
202,	  373,570,	  345,460,	-74.1,83,53.2,	   0.434104204,6.572248307
203,	  373,570,	  344,460,	-74.3,83,53.2,	   0.232834682,5.674429854
204,	  373,569,	  344,461,	-74.5,83.2,53.2,	   0.107259944,4.417261043
205,	  373,569,	  343,461,	-74.6,83.2,53.3,	   0.075539201,4.175886052
206,	  373,569,	  343,461,	-74.6,83.1,53.2,	   0.022032514,4.155712689
207,	  373,569,	  342,461,	-74.9,83.3,53.3,	   0.099050693,2.884615385
208,	  373,568,	  342,458,	-74.9,83.2,53.7,	   0.269355178,4.51386657
209,	  372,568,	  342,458,	-75.0,83.1,53.8,	   0.286886007,4.90268102
210,	  372,568,	  342,457,	-75.0,83.1,53.9,	   0.400350392,5.298739283
211,	  372,568,	  341,457,	-75.1,83,54,	   0.284983486,5.77709845
212,	  372,567,	  341,457,	-75.1,83,54.1,	   0.233173460,6.175092224
213,	  372,567,	  341,457,	-75.1,83,54.2,	   0.248411268,6.575349196
214,	  372,567,	  340,456,	-75.3,83,54.4,	   0.352854341,7.354134093
215,	  372,566,	  341,456,	-75.2,82.8,54.4,	   0.299684137,7.6773722
216,	  371,566,	  340,455,	-75.3,82.7,54.6,	   0.276504487,8.658200105
217,	  371,566,	  340,455,	-75.2,82.8,54.6,	   0.319389462,8.445849835
218,	  371,566,	  340,455,	-75.5,82.8,54.7,	   0.238200083,8.865976182
219,	  371,566,	  340,454,	-75.4,82.6,54.9,	   0.451087266,9.979317455
220,	  371,565,	  340,454,	-75.3,82.6,54.9,	   0.209515527,9.923851674
221,	  371,565,	  340,454,	-75.4,82.5,54.9,	   0.303949147,10.08244562
222,	  371,565,	  340,454,	-75.3,82.4,55.1,	   0.127416685,11.02993173
223,	  370,565,	  340,454,	-75.2,82.3,55.1,	   0.154207423,11.19637161
224,	  370,564,	  339,451,	-75.5,82.4,55.6,	   0.561818182,12.98812373
225,	  370,564,	  339,453,	-75.3,82.2,55.3,	   0.144383565,12.07729563
226,	  370,565,	  334,462,	-77.2,82.9,53.8,	   1.068059802,9.631370533
227,	  370,564,	  333,463,	-77.5,82.7,53.9,	   1.366375327,11.16484391
228,	  370,564,	  332,463,	-77.6,82.8,53.9,	   1.447053075,11.37049482
229,	  370,564,	  332,462,	-77.8,82.8,54,	   1.308443546,12.25901929
230,	  369,563,	  331,462,	-77.9,82.7,54.3,	   1.572850466,13.24420653
231,	  369,563,	  330,462,	-78.3,82.9,54.1,	   1.464677095,14.16523856
232,	  369,563,	  329,462,	-78.4,82.9,54.1,	   1.510418773,14.49729249
233,	  369,563,	  329,462,	-78.4,82.8,54.2,	   1.438478470,14.67374762
234,	  369,562,	  329,462,	-78.5,82.8,54.3,	   1.674625278,15.15873458
235,	  369,563,	  328,463,	-78.7,82.7,54.1,	   1.570736647,15.64930959
236,	  369,563,	  328,462,	-78.8,82.8,54.1,	   1.548782110,15.88875138
237,	  368,563,	  327,462,	-78.9,82.6,54.2,	   1.402998090,16.520675
238,	  368,562,	  326,461,	-79.2,82.7,54.4,	   1.693986297,17.80087647
239,	  368,562,	  325,462,	-79.5,82.8,54.3,	   1.779523492,18.67577903
240,	  368,562,	  325,462,	-79.5,82.8,54.4,	   1.692814350,18.73203874
241,	  368,562,	  325,462,	-79.5,82.8,54.4,	   1.695746541,18.65463362
242,	  368,562,	  325,462,	-79.6,82.6,54.4,	   1.748307943,19.10369447
243,	  368,562,	  324,463,	-79.8,82.7,54.2,	   1.873139262,19.47476126
244,	  368,561,	  324,462,	-79.9,82.8,54.4,	   1.832448006,19.95413316
245,	  367,561,	  323,462,	-79.9,82.6,54.5,	   1.804723382,20.13323983
246,	  367,562,	  322,462,	-80.3,82.7,54.3,	   1.584862471,21.26951504
247,	  367,561,	  321,462,	-80.6,82.7,54.4,	   1.826027632,22.44341944
248,	  367,561,	  321,462,	-80.6,82.8,54.4,	   1.758714914,22.29910412
249,	  367,561,	  321,461,	-80.6,82.6,54.6,	   1.843625665,22.55304857
250,	  367,560,	  320,462,	-80.8,82.7,54.6,	   2.099246264,23.15560333
251,	  366,560,	  320,463,	-80.9,82.5,54.5,	   2.218083858,23.44966143
252,	  366,560,	  320,462,	-81.0,82.5,54.6,	   2.064004660,23.84025115
253,	  366,560,	  319,462,	-81.2,82.6,54.6,	   2.040047407,24.43166375
254,	  366,560,	  318,462,	-81.4,82.6,54.6,	   2.175951481,25.08271591
255,	  366,560,	  317,462,	-81.7,82.8,54.6,	   2.165455103,26.01104971
256,	  366,559,	  317,462,	-81.7,82.7,54.8,	   2.258258820,26.16279451
257,	  366,559,	  337,447,	-75.6,80.6,57.3,	   0.045817088,20.45836158
258,	  366,558,	  337,445,	-75.5,80.4,57.6,	   0.112873785,21.75222552
259,	  365,559,	  336,446,	-75.6,80.3,57.4,	   0.148133382,21.26891779
260,	  365,559,	  336,445,	-75.6,80.2,57.5,	   0.313373625,21.7211307
261,	  365,558,	  337,445,	-75.3,79.9,57.7,	   0.160558820,22.90076336
262,	  365,559,	  337,445,	-75.3,80.1,57.7,	   0.258328289,22.36568999
263,	  365,559,	  336,444,	-75.5,80,57.8,	   0.358665019,22.82177323
264,	  365,559,	  336,444,	-75.7,80,57.8,	   0.364564836,22.77320192
265,	  365,558,	  336,444,	-75.7,80,58,	   0.193788737,23.30220634
266,	  365,558,	  336,444,	-75.7,80.1,58,	   0.192189887,23.00552461
267,	  364,558,	  336,443,	-75.6,79.8,58.2,	   0.315027624,24.14441495
268,	  364,557,	  336,443,	-75.5,79.5,58.2,	   0.265048325,24.69532146
269,	  364,558,	  335,443,	-75.6,79.6,58.2,	   0.376673430,24.3966986
270,	  364,558,	  336,442,	-75.5,79.5,58.3,	   0.453635097,24.80846688
271,	  364,557,	  335,441,	-75.7,79.8,58.4,	   0.422330022,24.4146437
272,	  364,557,	  335,442,	-75.8,79.7,58.4,	   0.422099411,24.55578866
273,	  364,556,	  335,442,	-75.8,79.7,58.5,	   0.252652794,24.76647822
274,	  364,557,	  335,441,	-75.8,79.7,58.6,	   0.375976264,24.97734511
275,	  363,556,	  335,441,	-75.7,79.4,58.8,	   0.340824544,26.07185553
276,	  363,556,	  308,462,	-84.2,82.3,55.2,	   2.907319307,33.46708645
277,	  363,556,	  335,440,	-75.7,79.4,59,	   0.295092493,26.47736147
278,	  363,555,	  306,462,	-84.9,82.6,55.4,	   3.144266605,35.70223531
279,	  363,555,	  305,462,	-85.0,82.4,55.4,	   3.061022043,35.99000712
280,	  363,555,	  305,461,	-85.0,82.5,55.5,	   3.093111277,35.91486156
281,	  363,555,	  304,462,	-85.2,82.5,55.5,	   3.232587099,36.46969606
282,	  362,554,	  304,462,	-85.4,82.5,55.5,	   3.342772007,37.02161811
283,	  363,554,	  304,462,	-85.4,82.6,55.6,	   3.373937368,36.94834935
284,	  362,554,	  304,462,	-85.3,82.2,55.7,	   3.486818075,36.72160746
285,	  362,554,	  303,462,	-85.6,82.4,55.6,	   3.515335083,37.42892265
286,	  362,554,	  302,462,	-85.9,82.5,55.6,	   3.489954233,38.27205362
287,	  362,554,	  301,462,	-86.0,82.5,55.7,	   3.377982855,38.56043087
288,	  362,553,	  301,461,	-86.1,82.5,55.8,	   3.364112854,38.84843985
289,	  362,553,	  334,436,	-75.8,79,60.1,	   0.151981533,29.32859472
290,	  362,553,	  334,437,	-75.8,78.8,60.1,	   0.144164369,29.59718625
291,	  362,553,	  333,437,	-76.0,78.9,60.1,	   0.148406997,29.35832489
292,	  362,553,	  334,436,	-75.7,78.8,60.1,	   0.247080252,29.37732021
293,	  361,552,	  333,436,	-76.0,78.8,60.2,	   0.262957424,29.62700233
294,	  362,552,	  333,436,	-76.1,79,60.3,	   0.192318410,29.48373168
295,	  361,552,	  333,436,	-76.1,78.9,60.3,	   0.128572240,29.56032818
296,	  361,552,	  319,415,	-79.9,80.2,62.8,	   3.581533194,38.3986031
297,	  361,552,	  333,435,	-76.0,78.7,60.5,	   0.238421738,30.25535811
298,	  361,551,	  333,435,	-76.0,78.6,60.5,	   0.198773474,30.33354473
299,	  361,551,	  318,414,	-80.2,80.3,63,	   3.631912231,38.91015292
300,	  361,551,	  332,433,	-76.1,78.5,60.8,	   0.302667052,31.17440581
301,	  361,551,	  318,413,	-80.1,80.1,63.2,	   3.775165796,39.27576672
302,	  360,550,	  332,433,	-76.0,78.2,61.1,	   0.125400454,32.30616856
303,	  360,550,	  332,433,	-76.0,78.2,61.1,	   0.125400454,32.19989827
304,	  360,550,	  332,433,	-76.0,78.2,61.1,	   0.141696006,32.09432484
305,	  360,550,	  332,433,	-76.0,78.2,61.1,	   0.206871599,31.98944142
306,	  360,550,	  332,432,	-76.2,78.3,61.3,	   0.166437238,32.31329463
307,	  360,550,	  332,432,	-76.1,78,61.3,	   0.174338609,32.70207492
308,	  360,550,	  332,432,	-76.1,78,61.3,	   0.174338609,32.59624296
309,	  360,550,	  331,432,	-76.3,78.2,61.3,	   0.286467940,32.20156342
310,	  360,549,	  332,431,	-76.1,78.1,61.5,	   0.161850095,32.75326451
311,	  360,549,	  332,431,	-76.1,78.1,61.5,	   0.209561139,32.6482861
312,	  359,549,	  331,431,	-76.2,77.9,61.7,	   0.180744261,33.44881614
313,	  359,549,	  331,431,	-76.2,77.9,61.7,	   0.180744261,33.34229125
314,	  359,549,	  331,430,	-76.3,77.9,61.8,	   0.267946303,33.53228609
315,	  359,548,	  331,430,	-76.3,77.9,61.9,	   0.141751021,33.69324469
316,	  359,548,	  331,430,	-76.1,77.7,62,	   0.223356485,34.13505766
317,	  359,548,	  331,430,	-76.3,77.7,62.1,	   0.101819411,34.34446023
318,	  359,547,	  330,429,	-76.3,77.8,62.1,	   0.083219796,34.07135605
319,	  359,547,	  331,429,	-76.2,77.7,62.2,	   0.128961191,34.36647622
320,	  358,547,	  330,429,	-76.3,77.5,62.3,	   0.154233932,34.87983801
321,	  359,547,	  330,429,	-76.6,77.8,62.3,	   0.075345799,34.37819465
322,	  358,547,	  330,429,	-76.2,77.2,62.3,	   0.143083677,35.14443301
323,	  358,547,	  330,428,	-76.4,77.5,62.5,	   0.124234870,35.10522645
324,	  358,547,	  330,428,	-76.4,77.3,62.6,	   0.203910515,35.58338819
325,	  358,547,	  330,428,	-76.4,77.3,62.6,	   0.203910515,35.47423669
326,	  358,546,	  330,427,	-76.3,77.3,62.7,	   0.135621697,35.59506918
327,	  358,546,	  330,427,	-76.4,77.4,62.7,	   0.157621965,35.35270992
328,	  357,546,	  329,427,	-76.5,77.1,62.7,	   0.188444167,35.76307861
329,	  357,546,	  330,427,	-76.3,77.1,62.8,	   0.246575847,35.85118717
330,	  357,546,	  329,426,	-76.5,77.1,62.8,	   0.318532139,35.79901076
331,	  357,545,	  329,426,	-76.5,77.1,63.1,	   0.082500607,36.44951689
332,	  357,545,	  329,426,	-76.5,77.1,63.1,	   0.098762065,36.34005888
333,	  357,546,	  329,425,	-76.4,76.9,63.1,	   0.403669477,36.52326476
