Frame,Image 1 X,   Image 1 Y,    Image 2 X,    Image 2 Y,    Measurement X,    Measurement Y,    Measurement Z,    Uncertainty +/-,Velocity
25,	  462,492,	  457,329,	-50.1,111.1,85.9,	   0.130835533,79.2904928
26,	  462,491,	  457,329,	-50.0,111,86,	   0.172484994,81.31295704
27,	  463,492,	  458,329,	-49.9,111.4,85.9,	   0.116949156,68.69780022
28,	  463,492,	  458,328,	-49.9,111.4,86,	   0.226657957,66.23921625
29,	  463,491,	  458,328,	-50.0,111.6,86,	   0.123698778,56.76462122
30,	  464,491,	  457,328,	-50.3,112.1,86,	   0.174524099,36.49583387
31,	  464,491,	  457,328,	-50.4,112.2,86.1,	   0.126725391,31.09335741
32,	  465,491,	  456,328,	-50.7,112.7,86,	   0.127204642,13.55192714
33,	  465,491,	  456,328,	-50.8,112.8,86,	   0.130853817,9.300816648
34,	  465,491,	  455,328,	-51.0,112.8,86.1,	   0.170910880,4.948716593
35,	  465,491,	  455,328,	-51.1,112.8,86,	   0.142671227,2.777777778
36,	  464,491,	  455,328,	-51.0,112.4,86,	   0.148463890,13.78113382
37,	  464,491,	  455,328,	-50.9,112.4,86,	   0.147358924,14.17148633
38,	  463,491,	  455,329,	-50.8,112,86,	   0.069728471,24.32521277
39,	  463,491,	  456,328,	-50.6,111.8,86,	   0.146513954,30.20761493
40,	  462,491,	  456,329,	-50.4,111.4,86,	   0.157288268,40.37303746
41,	  462,491,	  457,329,	-50.1,111.2,86,	   0.058495395,46.95972125
42,	  462,492,	  457,329,	-50.1,111.1,85.9,	   0.130063325,47.94308867
43,	  462,491,	  457,329,	-50.0,111,85.9,	   0.089278370,49.9483204
44,	  463,492,	  458,329,	-49.9,111.4,85.9,	   0.116949156,42.74529791
45,	  463,492,	  458,328,	-49.9,111.4,86,	   0.226657957,41.7595059
46,	  463,491,	  458,328,	-50.0,111.6,86,	   0.123698778,36.23273695
47,	  464,491,	  457,328,	-50.3,112.1,86,	   0.174524099,23.57022604
48,	  464,491,	  457,328,	-50.4,112.2,86.1,	   0.126725391,20.30586606
49,	  465,491,	  456,328,	-50.7,112.7,86.1,	   0.143907785,9.16515139
50,	  465,491,	  456,328,	-50.8,112.8,86,	   0.130853817,6.200544432
51,	  465,491,	  455,328,	-51.0,112.8,86.1,	   0.170910880,3.330866938
52,	  465,491,	  455,328,	-51.1,112.8,86,	   0.142671227,1.886792453
53,	  465,491,	  455,328,	-51.0,112.6,86,	   0.144632295,5.856069741
54,	  464,491,	  455,328,	-51.0,112.4,86,	   0.149568975,9.27094457
55,	  463,491,	  455,328,	-50.8,112,86.1,	   0.154251084,17.0346286
56,	  463,491,	  456,328,	-50.6,111.8,86,	   0.146513954,21.19832627
57,	  462,491,	  456,329,	-50.4,111.4,86,	   0.133454844,28.53956096
58,	  462,491,	  457,328,	-50.3,111.2,86,	   0.146138534,31.84456649
59,	  462,492,	  457,329,	-50.1,111.1,85.9,	   0.130835533,34.35921355
60,	  462,492,	  457,329,	-50.0,111.1,85.9,	   0.112316355,34.62083948
61,	  463,492,	  458,329,	-49.9,111.4,85.9,	   0.116949156,31.024813
62,	  463,492,	  458,328,	-49.9,111.4,86,	   0.226657957,30.4910678
63,	  463,491,	  458,328,	-50.0,111.6,86,	   0.141460747,26.6084162
64,	  464,491,	  457,329,	-50.3,112.1,86,	   0.089695007,17.40570538
65,	  464,491,	  457,328,	-50.4,112.2,86.1,	   0.126725391,15.07556723
66,	  465,491,	  456,328,	-50.7,112.5,86.1,	   0.148075745,8.573974099
67,	  465,491,	  456,328,	-50.8,112.8,86,	   0.130853817,4.650408324
68,	  465,491,	  455,328,	-51.0,112.8,86,	   0.172018096,2.049584873
69,	  465,491,	  455,328,	-51.1,112.8,86,	   0.142671227,1.428571429
70,	  465,491,	  455,328,	-51.0,112.6,86,	   0.144632295,4.453912197
71,	  464,491,	  455,328,	-51.0,112.4,86.1,	   0.166270718,7.216878365
72,	  463,491,	  455,328,	-50.8,111.9,86.1,	   0.155016512,14.3672445
73,	  463,491,	  456,329,	-50.6,111.8,86,	   0.128734246,16.3284405
74,	  462,491,	  456,329,	-50.4,111.4,86,	   0.157288268,22.07059381
75,	  462,491,	  457,329,	-50.3,111.2,86,	   0.079535380,24.72143977
76,	  462,492,	  457,329,	-50.2,111.2,85.9,	   0.151889086,25.01475362
77,	  462,492,	  457,329,	-50.1,111.1,86,	   0.198514462,26.39905164
78,	  462,492,	  458,329,	-49.9,111.2,85.9,	   0.185083672,26.37046412
79,	  463,492,	  458,328,	-49.9,111.4,86,	   0.226657957,24.01171589
80,	  463,491,	  458,328,	-50.0,111.6,86,	   0.124468118,21.02393379
81,	  464,491,	  457,329,	-50.3,112.1,86,	   0.114631906,13.79720549
82,	  464,491,	  457,328,	-50.4,112.2,86,	   0.176735237,11.92710233
83,	  465,491,	  456,328,	-50.6,112.5,86.1,	   0.146971062,7.715167498
84,	  465,491,	  456,328,	-50.8,112.7,86,	   0.131621301,4.24182503
85,	  465,491,	  455,328,	-51.0,112.8,86,	   0.172018096,1.644434375
86,	  465,491,	  455,328,	-51.1,112.8,86,	   0.142671227,1.149425287
87,	  465,491,	  455,328,	-51.1,112.7,86,	   0.145737693,2.272727273
88,	  464,491,	  455,328,	-51.0,112.4,86,	   0.149568975,5.729235409
89,	  463,491,	  455,328,	-50.8,112,86.1,	   0.154251084,10.59932446
90,	  463,491,	  456,329,	-50.7,111.9,85.9,	   0.106629066,11.88643278
91,	  462,491,	  456,329,	-50.5,111.4,86,	   0.118996702,17.56032002
92,	  462,491,	  456,329,	-50.4,111.3,86,	   0.133891448,18.77876258
93,	  462,492,	  457,329,	-50.1,111,85.9,	   0.136454478,22.86615453
94,	  462,492,	  457,329,	-50.1,111,86,	   0.200810567,22.60095848
95,	  462,491,	  458,329,	-49.8,111,86,	   0.099328436,23.98096757
96,	  463,492,	  457,328,	-50.1,111.4,86,	   0.229215920,18.58531585
97,	  463,491,	  458,328,	-50.0,111.6,86,	   0.124468118,17.37692486
98,	  463,491,	  457,329,	-50.2,111.8,86,	   0.120802581,14.35623273
99,	  464,491,	  457,328,	-50.4,112.2,86,	   0.176735237,9.899494937
100,	  464,491,	  456,328,	-50.6,112.2,86.1,	   0.150798351,8.574508948
101,	  465,491,	  456,328,	-50.8,112.7,86,	   0.131621301,3.534854192
102,	  465,491,	  455,328,	-51.0,112.8,86.1,	   0.171674699,1.681602726
103,	  465,491,	  455,328,	-51.1,112.8,86,	   0.142671227,0.9615384615
104,	  464,491,	  455,328,	-51.0,112.4,86,	   0.149568975,4.856209061
105,	  464,491,	  455,328,	-51.0,112.4,86,	   0.149568975,4.810395768
106,	  463,491,	  455,328,	-50.8,112,86.1,	   0.154251084,8.915319639
107,	  463,491,	  455,329,	-50.8,111.9,85.9,	   0.144398317,9.711193039
108,	  462,491,	  456,329,	-50.5,111.4,86,	   0.134556666,14.82155452
109,	  462,491,	  456,329,	-50.4,111.3,86,	   0.133891448,15.87659018
110,	  462,492,	  457,329,	-50.1,111,85.9,	   0.161043569,19.36413087
111,	  462,492,	  457,329,	-50.1,111,86,	   0.225396410,19.17045585
112,	  462,492,	  457,328,	-50.0,111.1,86,	   0.262871951,18.66816204
113,	  462,491,	  458,329,	-49.9,111.2,86,	   0.087520853,18.25320355
114,	  463,491,	  457,328,	-50.2,111.7,86.1,	   0.197725818,13.07243163
115,	  463,491,	  457,329,	-50.2,111.6,86,	   0.121243112,13.63050716
116,	  464,491,	  457,328,	-50.5,112.2,86,	   0.196737960,7.879952528
117,	  464,491,	  456,328,	-50.6,112.3,86.1,	   0.150033012,6.672888029
118,	  465,491,	  456,328,	-50.8,112.7,86,	   0.131621301,3.029875021
119,	  465,491,	  455,328,	-51.0,112.8,86.1,	   0.171674699,1.443375673
120,	  465,491,	  455,328,	-51.1,112.8,86,	   0.141565591,0.826446281
121,	  465,491,	  455,328,	-51.1,112.7,86,	   0.145737693,1.639344262
122,	  464,491,	  455,328,	-51.0,112.4,86,	   0.149568975,4.14554432
123,	  463,491,	  455,328,	-50.9,112,86.1,	   0.156460047,7.478724593
124,	  463,491,	  455,329,	-50.8,111.9,85.9,	   0.144398317,8.390470785
125,	  462,491,	  456,328,	-50.5,111.4,86,	   0.171189561,12.82182097
126,	  462,491,	  456,329,	-50.4,111.3,86,	   0.133891448,13.75137732
127,	  462,492,	  457,329,	-50.1,111,85.9,	   0.161043569,16.79233223
128,	  462,492,	  457,329,	-50.1,111,86,	   0.225396410,16.64411671
129,	  462,492,	  457,328,	-50.0,111.1,86,	   0.262871951,16.22694085
130,	  462,491,	  458,329,	-49.9,111.2,86,	   0.088618800,15.88446721
131,	  463,491,	  458,329,	-50.0,111.6,86,	   0.038987342,12.90105028
132,	  463,491,	  457,329,	-50.2,111.7,86,	   0.122344539,11.27819549
133,	  464,491,	  457,328,	-50.4,112.1,86,	   0.177499846,7.932944636
134,	  464,491,	  456,328,	-50.6,112.3,86.1,	   0.167828217,5.832598425
135,	  465,491,	  456,328,	-50.8,112.7,86,	   0.131621301,2.651140644
136,	  465,491,	  455,328,	-51.0,112.8,86.1,	   0.172781870,1.264270662
137,	  465,491,	  455,328,	-51.1,112.8,86,	   0.142671227,0.7246376812
138,	  465,491,	  455,328,	-51.1,112.7,86,	   0.145737693,1.438848921
139,	  464,491,	  455,328,	-51.0,112.4,86,	   0.149568975,3.642156795
140,	  464,491,	  455,328,	-50.9,112.2,86.1,	   0.153398201,5.211680304
141,	  463,491,	  455,329,	-50.8,111.9,86,	   0.119771175,7.352328527
142,	  462,491,	  456,328,	-50.5,111.4,86,	   0.196561247,11.29754855
143,	  462,491,	  456,329,	-50.4,111.3,86,	   0.134223983,12.12795083
144,	  462,491,	  457,329,	-50.2,111.2,86,	   0.058816068,13.26578211
145,	  462,492,	  457,329,	-50.1,111.2,86,	   0.196983173,13.50896091
146,	  462,491,	  457,328,	-50.0,111.1,86.1,	   0.188357338,14.3664708
147,	  462,491,	  458,329,	-49.9,111.2,86,	   0.088618800,14.05990003
148,	  463,491,	  458,328,	-50.0,111.6,86.1,	   0.192199439,11.44880678
149,	  463,491,	  457,328,	-50.2,111.7,86.1,	   0.147754014,10.02219759
150,	  464,491,	  457,328,	-50.4,112.2,86.1,	   0.127492726,6.589320776
151,	  464,491,	  456,328,	-50.6,112.3,86.1,	   0.166722804,5.180268338
152,	  465,491,	  456,328,	-50.8,112.7,86.1,	   0.148328289,2.445527704
153,	  465,491,	  455,328,	-51.0,112.8,86.1,	   0.170910880,1.124708317
154,	  465,491,	  455,328,	-51.1,112.8,86,	   0.176104143,0.6451612903
155,	  465,491,	  455,328,	-51.1,112.7,86,	   0.145737693,1.282051282
156,	  464,491,	  455,328,	-51.0,112.4,86,	   0.149568975,3.24778313
157,	  464,491,	  455,328,	-50.9,112.2,86.1,	   0.151188746,4.650929891
158,	  463,491,	  455,329,	-50.8,111.9,86,	   0.119771175,6.566230509
159,	  462,491,	  456,328,	-50.5,111.4,86.1,	   0.106066465,10.11650879
160,	  462,491,	  456,329,	-50.4,111.4,86,	   0.131251588,10.28133252
161,	  462,492,	  457,329,	-50.2,111.1,85.9,	   0.134139091,12.43792696
162,	  462,492,	  457,329,	-50.1,111.1,86,	   0.198514462,12.63267502
163,	  462,491,	  457,328,	-50.0,111,86.1,	   0.239045694,13.40076889
164,	  463,492,	  457,328,	-50.1,111.4,86,	   0.229215920,10.92591296
165,	  463,491,	  458,328,	-50.0,111.6,86.1,	   0.142228380,10.27633862
166,	  463,491,	  458,328,	-50.0,111.6,86.1,	   0.216787755,10.21480366
167,	  464,491,	  457,328,	-50.3,112.1,86,	   0.174524099,6.734350297
168,	  464,491,	  457,328,	-50.5,112.3,86.1,	   0.146720752,5.055623518
169,	  465,491,	  456,328,	-50.7,112.7,86.1,	   0.162822649,2.695632762
170,	  465,491,	  455,328,	-51.0,112.8,86.1,	   0.170910880,1.012895209
171,	  465,491,	  455,328,	-51.1,112.9,86,	   0.173125461,0
172,	  465,491,	  455,328,	-51.1,112.8,86,	   0.142671227,0.5780346821
173,	  464,491,	  455,328,	-51.0,112.5,86,	   0.147697687,2.369600934
174,	  464,491,	  455,328,	-50.9,112.3,86,	   0.148125097,3.614031612
175,	  463,491,	  455,328,	-50.8,112,86.1,	   0.169830874,5.420109099
176,	  463,491,	  456,328,	-50.6,111.8,86,	   0.171898484,6.826579646
177,	  462,491,	  456,329,	-50.4,111.4,86,	   0.132353157,9.299407504
178,	  462,491,	  457,329,	-50.2,111.2,86,	   0.059592146,10.74602462
179,	  462,491,	  457,329,	-50.1,111.2,86,	   0.123983689,10.95726829
180,	  462,491,	  457,328,	-50.0,111.1,86.1,	   0.188357338,11.66779673
181,	  463,492,	  458,329,	-49.9,111.3,86,	   0.207796559,10.98901099
182,	  463,491,	  458,328,	-50.0,111.6,86.1,	   0.142228380,9.321706071
183,	  463,491,	  458,328,	-50.0,111.6,86.1,	   0.125582516,9.271044625
184,	  464,491,	  457,328,	-50.3,112.1,86.1,	   0.141968489,6.139360374
185,	  465,491,	  457,328,	-50.5,112.4,86.1,	   0.143658087,4.233337567
186,	  465,491,	  456,328,	-50.7,112.7,86.1,	   0.162058324,2.450575238
187,	  465,491,	  456,328,	-50.8,112.8,86,	   0.147562444,1.682062585
188,	  465,491,	  455,328,	-51.0,112.8,86.1,	   0.170910880,0.9164289987
189,	  465,491,	  455,328,	-51.0,112.8,86,	   0.140460089,0.7443229276
190,	  464,491,	  455,328,	-51.0,112.4,86,	   0.146592662,2.669643724
191,	  464,491,	  455,328,	-50.9,112.4,86,	   0.147358924,2.804773337
192,	  463,491,	  456,328,	-50.6,111.9,86,	   0.096492887,5.792922222
193,	  463,491,	  456,329,	-50.6,111.8,86,	   0.112057582,6.228374213
194,	  462,491,	  456,329,	-50.4,111.4,86,	   0.139524341,8.488689927
195,	  462,491,	  457,329,	-50.2,111.2,86,	   0.058816068,9.81397146
196,	  462,491,	  457,329,	-50.1,111.1,86,	   0.174691394,10.45241639
197,	  462,492,	  458,329,	-49.9,111.2,85.9,	   0.168437153,10.52154882
198,	  463,492,	  458,329,	-49.9,111.4,86,	   0.205925405,9.652951112
199,	  463,491,	  458,329,	-50.0,111.5,86,	   0.090824999,8.902246907
200,	  463,491,	  458,328,	-50.1,111.7,86.1,	   0.198603123,7.787301414
201,	  464,491,	  458,328,	-50.1,112,86.1,	   0.119444013,6.678582952
202,	  464,491,	  457,328,	-50.3,112.2,86.1,	   0.140099362,5.259644459
203,	  465,491,	  457,328,	-50.5,112.4,86.1,	   0.119025789,3.859807781
204,	  465,491,	  457,328,	-50.6,112.7,86.1,	   0.131890684,2.671817354
205,	  466,491,	  456,328,	-51.0,113,86.1,	   0.181318715,0.8408013629
206,	  466,491,	  456,328,	-51.0,113,86.2,	   0.057192549,1.183328378
207,	  466,490,	  455,327,	-51.1,113.3,86.3,	   0.165542886,2.403846154
208,	  467,490,	  456,327,	-51.1,113.5,86.3,	   0.043272510,3.209666953
209,	  467,490,	  455,327,	-51.4,113.6,86.4,	   0.113302685,4.096345365
210,	  467,490,	  454,326,	-51.6,113.9,86.5,	   0.215567052,5.804478063
211,	  467,490,	  453,326,	-51.8,114,86.5,	   0.250027567,6.586905681
212,	  468,490,	  454,326,	-51.8,114.2,86.6,	   0.202360839,7.482336831
213,	  468,490,	  453,326,	-51.9,114.6,86.5,	   0.148275897,9.085150512
214,	  469,489,	  454,326,	-51.9,114.7,86.6,	   0.085298501,9.577330364
215,	  469,489,	  453,325,	-52.2,114.8,86.7,	   0.198965251,10.66825798
216,	  469,489,	  453,325,	-52.2,114.8,86.7,	   0.141525567,10.6190955
217,	  469,489,	  452,325,	-52.6,115.2,86.8,	   0.133878946,13.11958683
218,	  487,488,	  452,325,	-54.6,123.5,86.5,	   0.123730712,51.0231833
219,	  470,488,	  452,325,	-52.7,115.8,86.9,	   0.008271347,15.60091118
220,	  488,487,	  452,325,	-54.7,124.1,86.5,	   0.299362361,53.2804229
221,	  487,488,	  452,324,	-54.7,123.9,86.6,	   0.168549433,52.20563313
222,	  488,488,	  451,324,	-54.8,124,86.6,	   0.163766742,52.53722554
223,	  489,488,	  429,328,	-62.1,127.5,85.7,	   0.543727577,81.61832723
224,	  490,488,	  406,326,	-69.3,131.1,85.5,	   0.003434893,114.4157461
225,	  491,486,	  403,325,	-70.4,132.1,85.9,	   0.095729701,120.4596751
226,	  491,486,	  404,323,	-70.3,131.9,86,	   0.177304402,118.9949306
227,	  492,486,	  405,325,	-69.9,132.2,85.8,	   0.114895709,118.174695
228,	  494,487,	  425,348,	-64.1,130.4,82.9,	   4.283111095,96.15518244
229,	  495,487,	  425,348,	-64.3,130.9,82.8,	   4.270508289,98.04130914
230,	  495,487,	  425,348,	-64.2,130.9,82.8,	   4.349340439,97.36410976
231,	  496,487,	  425,347,	-64.3,131.4,83,	   4.109171867,98.80848559
232,	  495,487,	  422,347,	-65.0,131.6,82.9,	   4.102869511,100.8821084
233,	  499,487,	  424,347,	-64.9,132.9,82.8,	   4.240631580,104.7383502
234,	  497,486,	  424,344,	-64.7,131.9,83.5,	   3.953076839,99.99637839
235,	  498,486,	  424,343,	-64.8,132.4,83.6,	   3.788274050,101.4916754
236,	  497,486,	  424,346,	-64.8,132.4,83.1,	   4.307603359,101.2965846
237,	  500,486,	  424,347,	-65.1,133.4,83,	   4.402828693,105.0630231
238,	  500,486,	  423,345,	-65.4,133.6,83.2,	   4.165511608,105.9180869
239,	  500,485,	  422,343,	-65.9,134,83.8,	   3.963706255,107.7782252
240,	  501,484,	  423,341,	-65.6,134.1,84,	   3.802868843,106.897019
241,	  501,485,	  404,318,	-71.3,136.7,86.9,	   0.531600058,129.0480717
242,	  502,485,	  403,317,	-71.8,137.3,87.1,	   0.840276837,131.7553836
243,	  501,485,	  404,317,	-71.6,137.2,87,	   0.797952056,130.3600847
244,	  503,485,	  403,316,	-72.0,137.9,87.1,	   1.044001937,133.0774999
245,	  504,485,	  403,316,	-72.1,138.4,87.1,	   1.000657916,134.3592791
246,	  503,484,	  403,315,	-72.0,137.9,87.4,	   1.067169785,132.0465066
247,	  503,484,	  403,314,	-72.0,138.2,87.5,	   0.963442862,132.4613652
248,	  505,484,	  403,314,	-72.1,138.9,87.5,	   1.006548285,134.3582085
249,	  504,484,	  403,313,	-72.2,138.7,87.6,	   1.162245989,133.4711954
250,	  506,484,	  402,313,	-72.5,139.4,87.7,	   1.270529389,135.8735137
251,	  507,484,	  402,312,	-72.9,140.1,87.7,	   1.538595915,138.4897894
252,	  508,484,	  402,312,	-73.0,140.6,87.7,	   1.532856584,139.7326841
253,	  507,483,	  402,312,	-72.6,139.8,87.9,	   1.287405849,135.7822591
254,	  507,483,	  402,311,	-72.7,140.1,88.1,	   1.371857166,136.4576284
255,	  507,483,	  403,310,	-72.6,140.2,88.2,	   1.479165673,136.0126857
256,	  509,483,	  402,310,	-72.9,140.9,88.2,	   1.479236960,138.342034
257,	  510,483,	  403,310,	-72.9,141.4,88.1,	   1.496757865,139.313994
258,	  511,483,	  402,310,	-73.3,141.9,88.2,	   1.545024037,141.2663172
259,	  507,482,	  402,309,	-72.9,140.3,88.6,	   1.474980116,135.0410851
260,	  508,482,	  403,309,	-72.6,140.3,88.6,	   1.423042417,133.813049
261,	  509,482,	  403,308,	-72.7,140.9,88.7,	   1.630199909,135.3671033
262,	  514,482,	  402,307,	-73.7,143.4,88.6,	   1.932382107,144.6751822
263,	  514,482,	  402,308,	-73.7,143.6,88.4,	   1.692259192,144.6855659
264,	  515,480,	  400,306,	-74.2,144.1,89.1,	   1.630963564,146.9596952
265,	  517,483,	  402,307,	-74.1,145,88.3,	   2.176172018,148.7078534
266,	  516,480,	  403,306,	-73.5,144.1,89,	   1.565621614,144.2895744
267,	  515,482,	  403,306,	-73.4,144,88.8,	   1.907384872,143.1756823
268,	  516,482,	  404,306,	-73.4,144.5,88.7,	   1.947723269,144.1276933
269,	  516,481,	  402,302,	-73.9,144.7,89.5,	   2.261159658,145.500885
270,	  517,482,	  401,300,	-74.4,145.4,89.5,	   3.012848854,148.1259133
271,	  519,481,	  402,301,	-74.2,146,89.6,	   2.725357294,148.9846329
272,	  520,481,	  402,299,	-74.3,146.3,89.7,	   2.961989403,149.5784305
273,	  521,479,	  402,298,	-74.5,147,90.2,	   2.664670944,151.7129185
274,	  520,481,	  402,297,	-74.3,146.3,90.1,	   3.264350653,148.629441
275,	  520,480,	  401,302,	-74.7,146.8,89.6,	   2.064053297,150.2260601
276,	  521,480,	  401,302,	-74.7,146.9,89.5,	   2.214676619,149.9481853
277,	  521,480,	  401,302,	-74.8,147.3,89.6,	   2.076698542,150.8224095
278,	  522,481,	  401,301,	-74.9,147.8,89.4,	   2.579338074,151.8973412
279,	  524,481,	  401,298,	-75.2,148.4,89.9,	   3.193435907,153.8730427
280,	  523,480,	  401,298,	-75.2,148.4,90.2,	   2.877398968,153.4257764
281,	  526,481,	  401,299,	-75.3,149.4,89.6,	   2.972900152,155.8207032
282,	  525,480,	  399,297,	-76.0,149.2,90.2,	   2.991783857,156.2516841
283,	  526,480,	  401,292,	-75.3,149.3,90.9,	   3.850076675,154.8739497
284,	  527,480,	  401,292,	-75.5,149.9,90.9,	   3.925982237,156.4601495
285,	  528,480,	  402,292,	-75.1,150.2,90.9,	   3.891536713,156.0279181
286,	  527,479,	  401,290,	-75.6,150.3,91.4,	   4.061690331,156.9171026
287,	  530,480,	  401,290,	-75.8,151.4,91.1,	   4.371979713,159.8108902
288,	  530,480,	  400,288,	-76.2,151.5,91.3,	   4.590042591,160.3708242
289,	  529,479,	  400,288,	-76.1,151.4,91.5,	   4.271195412,159.4245001
290,	  532,480,	  400,287,	-76.5,152.7,91.3,	   4.821593285,163.267856
291,	  533,480,	  400,287,	-76.6,153.2,91.4,	   5.011703014,164.3657239
292,	  532,479,	  400,287,	-76.4,152.5,91.7,	   4.616750717,161.5578679
293,	  533,479,	  401,288,	-76.1,152.8,91.6,	   4.411736012,161.2822452
294,	  534,479,	  400,287,	-76.7,153.5,91.7,	   4.637537956,163.8452756
295,	  534,479,	  400,292,	-76.7,153.5,90.9,	   3.652237415,162.9951158
296,	  536,479,	  400,286,	-76.9,154.5,91.8,	   4.817945004,165.9710682
297,	  537,479,	  400,284,	-77.0,155.1,91.9,	   4.992436409,167.3302556
298,	  538,479,	  401,286,	-76.8,155.5,91.7,	   4.848867893,167.4827431
299,	  538,478,	  401,286,	-76.7,155.4,91.8,	   4.558156013,166.5082581
300,	  537,476,	  399,282,	-77.4,155.1,92.7,	   4.767205238,166.6906897
301,	  536,479,	  398,287,	-77.7,155.2,91.5,	   4.623926640,166.4578462
302,	  538,477,	  377,281,	-84.9,158.9,92.4,	   5.442209244,189.5722901
303,	  537,478,	  356,286,	-91.8,162,91.2,	   5.160204887,210.4836511
304,	  541,480,	  358,284,	-91.8,163.6,91,	   5.968604565,213.7941252
305,	  539,477,	  357,285,	-91.8,162.5,91.5,	   5.221154690,210.4458447
306,	  541,478,	  358,283,	-91.9,163.5,91.5,	   5.715350628,212.4829879
307,	  541,478,	  356,281,	-92.2,163.6,91.8,	   6.208992004,212.7389076
308,	  542,478,	  357,281,	-92.3,164.1,91.8,	   6.206964016,213.5068968
309,	  543,477,	  376,279,	-85.7,161.5,92.7,	   5.915920734,193.6561528
310,	  545,475,	  398,277,	-78.8,159.4,93.4,	   5.379318237,175.6551351
311,	  543,477,	  399,279,	-78.0,158.4,93,	   5.496171474,170.8925548
312,	  544,477,	  397,276,	-78.8,159.2,93.4,	   6.069279194,173.9891634
313,	  547,478,	  397,277,	-79.1,160.5,92.8,	   6.316655636,177.2029012
314,	  548,478,	  398,279,	-79.0,160.9,92.5,	   5.921915054,177.4560581
315,	  546,477,	  398,279,	-78.8,160.1,92.9,	   5.593123913,174.5602436
316,	  548,477,	  397,276,	-79.2,160.8,93.3,	   6.221624851,176.6930448
317,	  547,477,	  398,277,	-79.0,160.7,93.2,	   5.926465511,175.5125513
318,	  548,477,	  398,276,	-79.0,161.1,93.2,	   5.985381126,176.0374407
319,	  549,477,	  399,277,	-79.0,161.5,93.1,	   5.881960869,176.5218427
320,	  550,477,	  397,275,	-79.4,161.8,93.3,	   6.330246925,177.471416
321,	  550,476,	  399,276,	-79.1,162,93.4,	   5.773772717,177.0341608
322,	  553,477,	  395,275,	-80.5,163.8,93.2,	   6.516514778,183.3436951
323,	  552,476,	  397,272,	-79.8,162.8,93.9,	   6.495258331,179.3342678
324,	  553,476,	  397,272,	-79.9,163.3,93.9,	   6.493850708,180.2564905
325,	  554,475,	  396,271,	-80.5,164.1,94,	   6.638714314,182.7613437
326,	  555,476,	  397,272,	-80.2,164.3,93.8,	   6.456688881,182.1975643
327,	  555,476,	  397,274,	-80.3,164.4,93.6,	   6.196702003,181.9754222
328,	  558,476,	  396,270,	-81.0,166.1,94,	   6.882873058,187.0783014
329,	  558,476,	  397,271,	-80.7,166.3,94,	   6.827299595,186.5967992
330,	  558,473,	  397,271,	-80.6,166,94.5,	   6.142158031,185.3052617
331,	  556,476,	  396,271,	-80.7,165.4,94,	   6.908830643,183.1268329
332,	  559,473,	  396,271,	-81.0,166.7,94.5,	   6.155178070,186.5901846
333,	  560,478,	  396,270,	-81.1,167.1,93.7,	   7.558728218,186.9023817
334,	  561,472,	  396,266,	-81.3,167.7,95.3,	   6.631170273,188.8297431
335,	  560,473,	  397,270,	-80.8,166.9,94.5,	   6.287559032,185.1549307
336,	  562,478,	  397,270,	-81.0,168,93.7,	   7.543764114,187.4213199
337,	  563,475,	  397,269,	-81.1,168.5,94.3,	   6.978203297,188.5209794
