Frame,Image 1 X,   Image 1 Y,    Image 2 X,    Image 2 Y,    Measurement X,    Measurement Y,    Measurement Z,    Uncertainty +/-,Velocity
34,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.422302514,0
35,	  416,490,	  399,336,	-62.3,96.6,85.6,	   0.419794947,3.928371007
36,	  415,490,	  400,336,	-62.2,96.4,85.6,	   0.419619322,9.744733177
37,	  415,490,	  400,336,	-61.9,96,85.6,	   0.422826320,22.63769807
38,	  414,490,	  401,336,	-61.6,95.6,85.5,	   0.399340004,34.96969666
39,	  413,491,	  402,337,	-61.1,95.1,85.5,	   0.379023165,51.5994186
40,	  413,491,	  403,337,	-60.8,94.8,85.5,	   0.396509290,60.63318485
41,	  413,491,	  404,337,	-60.5,94.5,85.5,	   0.352084666,69.25256939
42,	  412,491,	  405,337,	-60.3,94.3,85.6,	   0.437004894,74.163808
43,	  412,491,	  405,337,	-60.2,94.4,85.6,	   0.384417206,72.33559301
44,	  413,491,	  405,337,	-60.3,94.6,85.6,	   0.411449790,65.99663291
45,	  413,491,	  404,337,	-60.5,94.8,85.6,	   0.407654196,58.41316888
46,	  414,490,	  403,336,	-60.9,95.3,85.6,	   0.374433666,43.65592453
47,	  415,490,	  402,336,	-61.2,95.6,85.6,	   0.392832100,33.91420958
48,	  415,490,	  401,336,	-61.7,96.2,85.6,	   0.437545151,17.55576585
49,	  416,490,	  400,336,	-62.0,96.5,85.6,	   0.430349499,8.94427191
50,	  416,490,	  400,336,	-62.2,96.7,85.6,	   0.428637415,3.921568627
51,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.422302514,0
52,	  416,490,	  399,336,	-62.3,96.6,85.6,	   0.419794947,2.668327476
53,	  415,490,	  399,336,	-62.3,96.4,85.6,	   0.416452467,5.856069741
54,	  415,490,	  400,336,	-62.0,96.1,85.6,	   0.420717239,13.11109555
55,	  414,490,	  401,336,	-61.6,95.6,85.5,	   0.399340004,24.35389589
56,	  414,491,	  402,336,	-61.2,95.2,85.5,	   0.356117547,33.74628783
57,	  413,490,	  403,337,	-60.7,94.7,85.6,	   0.418760151,45.2565681
58,	  413,491,	  404,337,	-60.5,94.5,85.5,	   0.325231940,49.29843923
59,	  412,491,	  404,337,	-60.3,94.3,85.6,	   0.419614762,53.15072906
60,	  413,491,	  405,337,	-60.2,94.4,85.5,	   0.360518038,52.20224042
61,	  413,491,	  405,337,	-60.3,94.4,85.6,	   0.408937722,50.23358549
62,	  413,491,	  404,337,	-60.5,94.8,85.5,	   0.425902754,42.68041162
63,	  414,490,	  404,336,	-60.8,95.3,85.6,	   0.410351813,33.21920566
64,	  415,490,	  402,336,	-61.3,95.7,85.6,	   0.391777545,22.870875
65,	  415,490,	  401,336,	-61.6,96,85.6,	   0.451452076,16.10628153
66,	  416,490,	  400,336,	-62.0,96.5,85.6,	   0.431185633,6.674829784
67,	  416,490,	  400,336,	-62.2,96.7,85.6,	   0.428637415,2.941176471
68,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.422302514,0
69,	  416,490,	  399,336,	-62.4,96.6,85.6,	   0.417682439,1.428571429
70,	  415,490,	  399,336,	-62.3,96.3,85.6,	   0.415617317,5.807191022
71,	  415,490,	  400,336,	-62.0,96.1,85.6,	   0.420717239,10.01542021
72,	  414,490,	  401,336,	-61.6,95.6,85.5,	   0.399340004,18.68244068
73,	  414,491,	  402,336,	-61.2,95.2,85.5,	   0.356117547,25.99376225
74,	  413,491,	  403,337,	-60.8,94.8,85.5,	   0.394403368,33.14614105
75,	  413,491,	  404,337,	-60.5,94.5,85.5,	   0.326288402,38.27115677
76,	  412,491,	  404,337,	-60.3,94.3,85.6,	   0.419614762,41.41615252
77,	  412,491,	  405,337,	-60.2,94.3,85.6,	   0.407476753,41.74056563
78,	  413,491,	  405,337,	-60.3,94.4,85.6,	   0.408937722,39.42382659
79,	  413,491,	  404,337,	-60.5,94.8,85.5,	   0.384789944,33.61082415
80,	  414,491,	  404,336,	-60.8,95.1,85.6,	   0.358306110,27.93508271
81,	  415,490,	  402,336,	-61.3,95.7,85.6,	   0.409011066,18.12935213
82,	  415,490,	  401,336,	-61.6,96,85.6,	   0.451452076,12.80740459
83,	  416,490,	  400,336,	-62.0,96.5,85.6,	   0.430349499,5.323971375
84,	  416,490,	  400,336,	-62.2,96.7,85.6,	   0.428637415,2.352941176
85,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.422302514,0
86,	  416,490,	  399,336,	-62.4,96.6,85.6,	   0.417682439,1.149425287
87,	  415,490,	  399,336,	-62.3,96.4,85.6,	   0.432891935,3.593497341
88,	  415,490,	  400,336,	-62.0,96.1,85.6,	   0.420717239,8.102362417
89,	  414,490,	  401,336,	-61.6,95.6,85.5,	   0.397230059,15.15353522
90,	  414,491,	  402,337,	-61.2,95.2,85.5,	   0.388885826,21.13778468
91,	  413,490,	  403,337,	-60.8,94.7,85.6,	   0.415606201,27.8396706
92,	  412,491,	  404,337,	-60.5,94.3,85.6,	   0.396129489,32.91446853
93,	  412,491,	  405,337,	-60.3,94.2,85.6,	   0.435324669,34.73367599
94,	  412,491,	  405,337,	-60.2,94.3,85.6,	   0.440151185,34.27120125
95,	  412,491,	  405,337,	-60.2,94.4,85.6,	   0.385469317,33.15381346
96,	  413,491,	  404,337,	-60.5,94.6,85.6,	   0.406193674,29.19546857
97,	  414,491,	  404,337,	-60.7,95.1,85.5,	   0.409523666,23.84351315
98,	  414,490,	  403,336,	-61.1,95.5,85.6,	   0.402325928,17.87051112
99,	  415,490,	  401,336,	-61.6,96,85.5,	   0.376988530,10.67707825
100,	  416,490,	  400,336,	-62.0,96.4,85.6,	   0.378985226,4.95049505
101,	  416,490,	  400,336,	-62.2,96.5,85.6,	   0.426128864,2.772967769
102,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.422302514,0
103,	  416,490,	  399,336,	-62.4,96.6,85.6,	   0.417682439,0.9615384615
104,	  415,490,	  399,336,	-62.3,96.4,85.6,	   0.417507976,3.01169301
105,	  415,490,	  400,336,	-62.0,96.1,85.6,	   0.418607652,6.802926935
106,	  414,490,	  401,336,	-61.6,95.6,85.5,	   0.398285091,12.7459642
107,	  414,491,	  402,337,	-61.3,95.3,85.5,	   0.385721773,16.51162454
108,	  413,491,	  403,337,	-61.0,94.9,85.5,	   0.390190393,20.94075635
109,	  412,491,	  404,337,	-60.5,94.4,85.6,	   0.395078063,27.12078889
110,	  412,491,	  404,337,	-60.3,94.2,85.6,	   0.417937934,29.414104
111,	  412,491,	  405,337,	-60.3,94.2,85.6,	   0.451656669,29.15147807
112,	  413,491,	  405,337,	-60.3,94.5,85.5,	   0.357356489,26.92942311
113,	  413,491,	  404,337,	-60.5,94.6,85.6,	   0.421495467,24.84175835
114,	  414,491,	  404,336,	-60.7,95,85.6,	   0.373004586,20.9057657
115,	  414,490,	  403,336,	-61.1,95.4,85.6,	   0.416201413,15.8489451
116,	  415,490,	  401,336,	-61.6,96,85.6,	   0.451452076,9.085594712
117,	  415,490,	  400,336,	-62.0,96.2,85.6,	   0.426169157,5.426376472
118,	  416,490,	  400,336,	-62.2,96.5,85.6,	   0.426128864,2.376829517
119,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.420189679,0
120,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.418517917,0
121,	  415,490,	  399,336,	-62.3,96.4,85.6,	   0.416452467,2.592030869
122,	  415,490,	  400,336,	-62.1,96.1,85.6,	   0.416718066,5.453824335
123,	  414,490,	  401,337,	-61.7,95.6,85.5,	   0.428984284,10.54572325
124,	  414,491,	  402,337,	-61.3,95.3,85.5,	   0.385721773,14.2660436
125,	  413,491,	  403,337,	-60.9,94.8,85.5,	   0.389571190,19.22863721
126,	  412,491,	  404,337,	-60.6,94.4,85.6,	   0.392974228,22.99697932
127,	  412,491,	  405,337,	-60.3,94.2,85.6,	   0.435324669,25.50754331
128,	  412,491,	  405,337,	-60.3,94.2,85.6,	   0.451656669,25.30981041
129,	  413,491,	  405,337,	-60.3,94.4,85.5,	   0.359464526,23.96990223
130,	  413,491,	  404,337,	-60.5,94.6,85.6,	   0.406193674,21.61801872
131,	  413,491,	  404,337,	-60.7,95,85.5,	   0.405958176,18.22910518
132,	  414,490,	  403,336,	-61.1,95.4,85.6,	   0.415148437,13.82314008
133,	  415,490,	  402,336,	-61.5,95.8,85.6,	   0.453146696,9.4984493
134,	  415,490,	  401,336,	-61.9,96.2,85.6,	   0.412906736,5.237828009
135,	  416,490,	  400,336,	-62.2,96.5,85.6,	   0.426128864,2.079725827
136,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.422302514,0
137,	  416,490,	  399,336,	-62.4,96.6,85.6,	   0.417682439,0.7246376812
138,	  415,490,	  399,336,	-62.3,96.3,85.6,	   0.415617317,2.96626304
139,	  415,490,	  400,336,	-62.0,96,85.6,	   0.417772651,5.758755534
140,	  414,490,	  401,336,	-61.7,95.6,85.6,	   0.468519777,9.24709561
141,	  414,490,	  402,337,	-61.3,95.3,85.6,	   0.461992800,12.53837593
142,	  413,491,	  403,337,	-60.9,94.8,85.5,	   0.365636081,16.9427153
143,	  413,491,	  404,337,	-60.7,94.6,85.5,	   0.372400254,18.77570255
144,	  412,491,	  404,337,	-60.4,94.3,85.6,	   0.401171982,21.54551635
145,	  412,491,	  405,337,	-60.3,94.3,85.6,	   0.404324919,21.84276537
146,	  413,491,	  405,337,	-60.3,94.4,85.5,	   0.359464526,21.19787272
147,	  413,491,	  404,337,	-60.5,94.6,85.6,	   0.422546208,19.13486792
148,	  413,491,	  404,336,	-60.7,95,85.6,	   0.354752451,16.13532252
149,	  414,490,	  403,336,	-61.1,95.4,85.6,	   0.365991414,12.25651754
150,	  415,490,	  402,336,	-61.4,95.8,85.6,	   0.438844323,8.909684799
151,	  415,490,	  401,336,	-61.8,96.2,85.6,	   0.432494193,5.138322155
152,	  416,490,	  400,336,	-62.2,96.5,85.6,	   0.425073713,1.84864518
153,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.422302514,0
154,	  416,490,	  399,336,	-62.4,96.6,85.6,	   0.417682439,0.6451612903
155,	  415,490,	  399,336,	-62.3,96.3,85.6,	   0.415617317,2.643016427
156,	  415,490,	  400,336,	-62.1,96.2,85.6,	   0.420278460,3.713982099
157,	  414,490,	  401,336,	-61.8,95.8,85.6,	   0.471039653,6.845983434
158,	  414,490,	  402,337,	-61.3,95.2,85.6,	   0.485946208,11.69878946
159,	  413,490,	  403,337,	-60.9,94.9,85.6,	   0.441628188,14.64421814
160,	  413,491,	  404,337,	-60.6,94.6,85.6,	   0.412673891,17.17927539
161,	  412,491,	  405,337,	-60.3,94.3,85.6,	   0.437004894,19.68545521
162,	  412,491,	  405,337,	-60.2,94.3,85.6,	   0.407476753,19.974013
163,	  413,491,	  405,337,	-60.2,94.4,85.5,	   0.360518038,19.41668699
164,	  413,491,	  405,337,	-60.3,94.6,85.6,	   0.410398751,17.9990817
165,	  413,491,	  404,336,	-60.7,95,85.6,	   0.390644401,14.48290998
166,	  414,490,	  403,336,	-61.1,95.4,85.6,	   0.368102878,11.00884809
167,	  415,490,	  402,336,	-61.4,95.8,85.6,	   0.438844323,8.008109552
168,	  415,490,	  401,336,	-61.8,96.2,85.6,	   0.432494193,4.621449512
169,	  416,490,	  400,336,	-62.1,96.5,85.6,	   0.428239435,2.120912515
170,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.422302514,0
171,	  416,490,	  399,336,	-62.4,96.7,85.6,	   0.422302514,0
172,	  416,490,	  399,336,	-62.3,96.6,85.6,	   0.420850664,0.8174644869
173,	  415,490,	  400,336,	-62.1,96.2,85.6,	   0.419223696,3.351121779
174,	  414,490,	  401,336,	-61.8,95.7,85.6,	   0.420976788,6.663945023
175,	  414,490,	  402,336,	-61.4,95.4,85.6,	   0.462002546,9.318874697
176,	  413,490,	  403,337,	-60.9,94.9,85.6,	   0.441628188,13.23771132
177,	  413,491,	  404,337,	-60.6,94.5,85.5,	   0.373672247,15.97917152
178,	  412,491,	  405,337,	-60.3,94.3,85.6,	   0.436164737,17.81588684
179,	  412,491,	  405,337,	-60.2,94.2,85.6,	   0.406639725,18.50091756
180,	  413,491,	  405,337,	-60.3,94.5,85.6,	   0.410825580,16.80321141
181,	  413,491,	  405,337,	-60.3,94.6,85.6,	   0.411449790,16.3178488
182,	  413,491,	  404,336,	-60.7,95,85.6,	   0.374278694,13.13750304
183,	  414,490,	  403,336,	-61.0,95.3,85.6,	   0.371268809,10.76032058
184,	  415,490,	  402,336,	-61.4,95.9,85.6,	   0.443458378,6.922296473
185,	  415,490,	  401,336,	-61.7,96.1,85.6,	   0.434601814,4.956744332
186,	  416,490,	  400,336,	-62.1,96.6,85.6,	   0.430748314,1.691057572
187,	  416,490,	  400,336,	-62.3,96.7,85.6,	   0.425470501,0.5319148936
188,	  416,490,	  399,336,	-62.3,96.7,85.6,	   0.423358411,0.5291005291
189,	  416,490,	  399,336,	-62.3,96.6,85.6,	   0.420630515,0.7443229276
190,	  415,490,	  400,336,	-62.1,96.2,85.6,	   0.420278460,3.052854395
191,	  415,490,	  401,336,	-61.7,95.8,85.6,	   0.376997262,5.938413672
192,	  414,490,	  402,337,	-61.3,95.4,85.6,	   0.462624252,8.823516252
193,	  413,490,	  403,337,	-60.9,94.9,85.6,	   0.441628188,12.07770568
194,	  413,490,	  404,337,	-60.6,94.6,85.6,	   0.424014032,14.18391455
195,	  413,491,	  404,337,	-60.4,94.5,85.5,	   0.372647971,15.17803549
196,	  413,491,	  405,337,	-60.2,94.4,85.5,	   0.360518038,16.16414551
197,	  413,491,	  405,337,	-60.2,94.4,85.6,	   0.412089318,16.07457623
198,	  413,491,	  405,337,	-60.3,94.6,85.6,	   0.412500381,14.92386171
199,	  414,491,	  405,336,	-60.5,94.9,85.6,	   0.333413422,13.08625233
200,	  414,490,	  405,336,	-60.5,95,85.8,	   0.393394202,12.72309637
201,	  414,490,	  404,335,	-60.7,95.2,85.9,	   0.416217715,11.3213828
202,	  415,489,	  404,335,	-60.7,95.4,86,	   0.412772149,10.72489707
203,	  415,489,	  404,334,	-60.7,95.6,86.2,	   0.433483422,10.35230984
204,	  415,489,	  404,333,	-60.8,95.7,86.3,	   0.377326488,9.816883804
205,	  415,488,	  404,333,	-60.7,95.7,86.4,	   0.422607094,10.33194012
206,	  416,488,	  404,333,	-60.9,95.9,86.5,	   0.412187845,9.292456068
207,	  416,488,	  404,332,	-61.0,96.1,86.7,	   0.429682791,9.032833763
208,	  416,487,	  403,332,	-61.1,96.3,86.8,	   0.421317458,8.678639783
209,	  416,487,	  404,331,	-61.1,96.3,87,	   0.467230529,9.294867284
210,	  417,487,	  404,331,	-61.1,96.5,87,	   0.455196828,9.10396811
211,	  417,486,	  404,330,	-61.1,96.6,87.3,	   0.435973912,10.10579495
212,	  417,486,	  404,330,	-61.1,96.7,87.3,	   0.468913257,10.04738712
213,	  418,486,	  403,329,	-61.4,97,87.4,	   0.408828706,9.723669181
214,	  418,485,	  403,329,	-61.5,97.1,87.6,	   0.482863188,10.36906828
215,	  418,485,	  403,328,	-61.6,97.2,87.7,	   0.507870197,10.65820781
216,	  418,484,	  403,327,	-61.4,97.3,87.9,	   0.434637338,11.88368383
217,	  419,484,	  403,327,	-61.5,97.5,88,	   0.513324261,12.31717576
218,	  419,484,	  403,326,	-61.5,97.6,88.2,	   0.471392065,13.2183697
219,	  419,483,	  403,326,	-61.7,97.8,88.3,	   0.445314735,13.62878577
220,	  420,483,	  402,325,	-61.8,98,88.4,	   0.469639540,14.23003185
221,	  420,483,	  403,325,	-61.8,98.1,88.5,	   0.492152065,14.75526068
222,	  420,482,	  403,324,	-61.8,98.3,88.7,	   0.455514669,15.87342603
223,	  421,482,	  403,324,	-61.8,98.4,88.8,	   0.567672849,16.39675685
224,	  421,482,	  403,323,	-61.8,98.4,88.9,	   0.460775793,16.71252949
225,	  421,481,	  402,323,	-62.1,98.7,89.1,	   0.481598794,17.88617959
226,	  422,481,	  402,322,	-62.1,98.9,89.2,	   0.517817855,18.63285109
227,	  422,481,	  402,322,	-62.2,99.1,89.2,	   0.461112231,18.99684897
228,	  422,480,	  402,321,	-62.2,99.1,89.5,	   0.405421346,20.01601159
229,	  422,480,	  402,321,	-62.1,99.1,89.6,	   0.572269678,20.32347112
230,	  422,480,	  402,320,	-62.2,99.4,89.7,	   0.394076824,21.26946926
231,	  423,479,	  402,320,	-62.3,99.4,89.9,	   0.543116152,21.88959298
232,	  423,479,	  401,319,	-62.5,99.7,89.9,	   0.456131428,22.50662764
233,	  423,478,	  401,319,	-62.6,99.8,90.1,	   0.550058901,23.36790276
234,	  424,478,	  401,318,	-62.7,100.1,90.2,	   0.496613652,24.37447403
235,	  424,478,	  402,317,	-62.5,100.1,90.4,	   0.519810796,24.9280781
236,	  424,478,	  402,316,	-62.5,100.2,90.5,	   0.355927795,25.41121506
237,	  425,477,	  401,317,	-62.7,100.4,90.6,	   0.519301951,26.16537391
238,	  425,477,	  401,316,	-62.8,100.6,90.8,	   0.460260510,27.24810068
239,	  425,477,	  401,315,	-62.9,100.7,90.8,	   0.435529321,27.41464025
240,	  425,476,	  401,315,	-62.9,100.7,91,	   0.530947328,27.96138687
241,	  426,476,	  402,315,	-62.7,101,90.9,	   0.634197950,28.22952265
242,	  444,481,	  401,314,	-65.1,109.5,89.8,	   0.777189195,56.54057415
243,	  448,482,	  401,314,	-65.6,111.8,89.4,	   0.973438501,65.14846708
244,	  450,482,	  401,313,	-65.9,112.4,89.4,	   1.006536245,67.46186854
245,	  450,481,	  400,312,	-66.1,112.5,89.8,	   0.954576135,68.13886083
246,	  452,482,	  400,312,	-66.4,113.6,89.5,	   1.405337930,72.06250281
247,	  451,481,	  401,312,	-66.1,112.9,89.8,	   1.002695680,69.111774
248,	  450,481,	  401,310,	-66.0,112.8,90.1,	   1.309321404,68.67587307
249,	  452,481,	  401,310,	-66.1,113.4,90,	   1.268043280,70.64729294
250,	  453,481,	  400,310,	-66.4,113.9,90.1,	   1.387382507,72.60293501
251,	  454,481,	  400,309,	-66.8,114.6,90.1,	   1.522729754,75.29441667
252,	  455,481,	  400,309,	-66.8,115.1,90.1,	   1.623175502,76.86400606
253,	  452,480,	  400,308,	-66.4,113.9,90.5,	   1.390816331,72.15043597
254,	  454,480,	  401,308,	-66.4,114.3,90.5,	   1.445850492,73.34172124
255,	  455,480,	  401,308,	-66.5,114.8,90.5,	   1.388250470,74.97863465
256,	  456,480,	  400,306,	-67.0,115.6,90.7,	   1.838269949,78.24592169
257,	  457,480,	  400,307,	-67.1,116.1,90.5,	   1.611266613,79.66601457
258,	  458,480,	  400,307,	-67.1,116.3,90.5,	   1.580344558,80.08768171
259,	  457,479,	  400,306,	-66.9,115.8,90.8,	   1.624882460,78.0778704
260,	  458,479,	  400,305,	-67.1,116.5,90.9,	   1.841941357,80.57098681
261,	  457,478,	  400,302,	-67.0,115.9,91.5,	   1.924361110,78.64911095
262,	  459,479,	  400,303,	-67.3,117,91.1,	   2.182900667,82.11079217
263,	  454,477,	  400,305,	-66.7,114.8,91.5,	   1.123100042,73.92771114
264,	  461,479,	  400,305,	-67.6,118,90.9,	   1.796687365,85.12090118
265,	  461,479,	  400,304,	-67.6,118,91,	   1.968152046,84.89001507
266,	  461,478,	  400,302,	-67.5,118,91.4,	   1.986623168,84.85770691
267,	  459,478,	  400,302,	-67.1,116.9,91.5,	   2.017235518,80.45696788
268,	  457,476,	  400,303,	-67.1,115.9,92,	   1.272401929,77.23847922
269,	  456,476,	  399,300,	-67.2,115.9,92.4,	   1.790847778,77.50569695
270,	  459,477,	  398,299,	-67.8,117.1,92.1,	   2.370475531,81.47965792
271,	  460,477,	  399,301,	-67.6,117.6,91.8,	   2.036440372,82.39642366
272,	  461,477,	  399,298,	-67.9,118.1,92.1,	   2.526535511,84.36526469
273,	  460,476,	  399,296,	-67.5,117.4,92.8,	   2.486461878,82.12408727
274,	  462,478,	  399,296,	-67.9,118.6,92.4,	   2.968138456,85.75190044
275,	  460,475,	  399,297,	-67.6,117.4,92.8,	   1.953989267,81.61186644
276,	  462,476,	  398,295,	-68.1,118.6,92.8,	   2.814766645,85.73076142
277,	  460,475,	  398,295,	-67.9,117.9,93.1,	   2.387129068,83.27474089
278,	  463,476,	  399,294,	-68.0,119,92.8,	   2.903989553,86.35612932
279,	  464,476,	  399,293,	-68.1,119.5,92.9,	   3.074923515,87.89052792
280,	  463,475,	  399,292,	-68.0,118.9,93.4,	   2.945416451,86.07686879
281,	  464,475,	  398,289,	-68.4,119.5,93.8,	   3.257472277,88.51620732
282,	  463,474,	  397,291,	-68.5,119.1,93.8,	   2.822873116,87.0011739
283,	  463,473,	  398,291,	-68.3,118.9,93.9,	   2.654043198,86.00059281
284,	  464,473,	  398,290,	-68.4,119.4,94,	   2.858137369,87.49796638
285,	  464,473,	  398,290,	-68.3,119.4,94,	   2.800229311,87.1085622
286,	  464,473,	  398,289,	-68.3,119.6,94.2,	   3.022007942,87.67619573
287,	  465,475,	  398,290,	-68.6,120.1,93.7,	   3.236762524,88.6342109
288,	  464,472,	  398,290,	-68.5,119.7,94.2,	   2.601340055,87.54872311
289,	  465,473,	  398,288,	-68.5,120.1,94.3,	   3.160493135,88.61867702
290,	  464,470,	  398,286,	-68.4,119.4,95.1,	   2.880611420,87.03999971
291,	  466,474,	  398,286,	-68.7,120.6,94.4,	   3.632567406,89.8501181
292,	  467,474,	  398,285,	-68.8,121,94.6,	   3.835541964,91.09815368
293,	  467,474,	  398,285,	-68.7,121,94.5,	   3.748075724,90.59311661
294,	  466,471,	  397,284,	-69.0,120.6,95.3,	   3.258359909,90.25228772
295,	  467,471,	  397,283,	-69.1,121.1,95.4,	   3.435014486,91.67116276
296,	  466,470,	  397,283,	-68.9,120.5,95.7,	   3.174154043,89.76079872
297,	  466,470,	  397,282,	-68.8,120.7,95.8,	   3.339895964,90.10551397
298,	  467,470,	  397,282,	-69.0,121.2,95.6,	   3.413761377,91.2136465
299,	  466,467,	  397,282,	-68.8,120.4,96.2,	   2.804651260,89.13223634
300,	  466,468,	  397,281,	-68.9,120.5,96.3,	   2.991429567,89.34221345
301,	  465,468,	  396,280,	-69.1,120.5,96.5,	   3.187382698,89.47385054
302,	  467,468,	  397,280,	-69.0,120.9,96.4,	   3.105745554,90.13224885
303,	  470,470,	  397,279,	-69.4,122.4,96,	   3.924594641,94.06111811
304,	  468,469,	  397,279,	-69.0,121.6,96.4,	   3.577018023,91.58111291
305,	  468,468,	  397,278,	-69.2,121.7,96.7,	   3.502874136,92.11107656
306,	  469,468,	  397,279,	-69.2,121.9,96.5,	   3.272427797,92.13635893
307,	  469,467,	  396,276,	-69.6,122,97.1,	   3.749530315,93.20953025
308,	  470,468,	  396,277,	-69.8,122.7,96.7,	   3.693231106,94.57205533
309,	  468,465,	  396,276,	-69.3,121.5,97.6,	   3.104978800,91.6180144
310,	  472,467,	  396,276,	-69.8,123.4,97,	   3.712504625,96.33485591
311,	  471,468,	  396,276,	-69.7,123.1,96.9,	   3.867244720,94.96811638
312,	  470,465,	  396,273,	-69.7,122.5,98,	   3.624436855,94.38123637
313,	  470,465,	  395,275,	-69.9,122.6,97.6,	   3.234955549,93.99275675
314,	  472,467,	  395,271,	-70.3,124,97.6,	   4.415946484,97.93535025
315,	  471,465,	  396,273,	-69.8,123.2,97.8,	   3.733183146,95.2447534
316,	  482,446,	  396,275,	 -71,129,101,	   1.564048886,116.0956142
317,	  470,426,	  396,271,	 -70,123,106,	   5.964051723,107.3617328
318,	  469,427,	  395,272,	 -70,122,106,	   5.687175274,104.6294305
319,	  471,426,	  395,273,	 -70,123,106,	   6.234704018,106.690722
320,	  471,426,	  395,275,	 -70,123,105,	   6.734379292,104.5267672
321,	  470,426,	  395,270,	 -70,123,106,	   5.656373024,106.0280467
322,	  470,427,	  396,272,	 -70,123,106,	   5.873616695,105.6997865
323,	  471,427,	  395,270,	 -70,123,106,	   5.585119247,105.3735526
324,	  468,428,	  395,271,	 -70,122,106,	   5.407680035,102.6978103
325,	  468,428,	  394,277,	 -70,122,105,	   6.498082161,100.5372485
326,	  468,428,	  395,278,	 -70,122,105,	   6.641000271,100.2297952
327,	  466,429,	  395,269,	 -70,121,106,	   4.812811375,99.4673687
328,	  465,431,	  395,268,	 -70,120,106,	   4.169778824,96.9223658
329,	  467,428,	  395,275,	 -70,121,105,	   5.933924675,96.99857525
330,	  466,430,	  394,267,	 -70,121,106,	   4.236274719,98.56585176
331,	  465,430,	  394,263,	 -70,121,106,	   3.593662977,98.26896667
332,	  483,411,	  394,264,	 -72,129,110,	   8.741044044,124.933948
333,	  487,411,	  397,242,	 -72,131,113,	   4.890779495,134.544449
334,	  487,411,	  397,241,	 -72,131,113,	   4.715465546,134.1428238
