Frame,Image 1 X,   Image 1 Y,    Image 2 X,    Image 2 Y,    Measurement X,    Measurement Y,    Measurement Z,    Uncertainty +/-,Velocity
23,	  465,573,	  481,451,	-43.9,110,53.6,	   0.617575824,83.02024519
24,	  464,573,	  481,451,	-43.8,109.6,53.6,	   0.658095062,96.16652224
25,	  464,573,	  481,451,	-43.7,109.4,53.6,	   0.633171976,100.9569596
26,	  464,573,	  481,451,	-43.7,109.4,53.6,	   0.632019460,97.21781295
27,	  464,573,	  481,451,	-43.6,109.5,53.6,	   0.640634239,91.54289727
28,	  465,573,	  481,451,	-43.7,109.9,53.6,	   0.656117201,74.27813527
29,	  466,573,	  481,451,	-43.8,110.3,53.6,	   0.653780758,58.21416399
30,	  467,572,	  481,451,	-44.0,110.9,53.6,	   0.747684538,36.06561254
31,	  468,572,	  481,451,	-44.2,111.4,53.6,	   0.756201506,18.22172467
32,	  469,572,	  481,451,	-44.3,111.6,53.6,	   0.790997982,10.92591296
33,	  469,572,	  480,450,	-44.4,111.9,53.6,	   0.711932719,2.941176471
34,	  469,572,	  480,450,	-44.5,111.9,53.6,	   0.693452895,0
35,	  469,572,	  480,450,	-44.5,111.9,53.6,	   0.693452895,0
36,	  469,572,	  480,450,	-44.4,111.8,53.6,	   0.703310132,3.822198817
37,	  468,572,	  480,450,	-44.4,111.5,53.7,	   0.694707751,11.16484391
38,	  467,572,	  480,450,	-44.3,111.2,53.7,	   0.682671905,18.84222879
39,	  466,572,	  480,451,	-44.2,110.7,53.7,	   0.709026158,31.02418411
40,	  465,573,	  481,451,	-43.9,110,53.6,	   0.650922835,48.5972167
41,	  464,572,	  481,451,	-43.8,109.5,53.7,	   0.780003726,59.57140954
42,	  464,573,	  481,451,	-43.7,109.4,53.6,	   0.633171976,61.04374302
43,	  464,572,	  481,451,	-43.7,109.4,53.7,	   0.778253675,59.69966153
44,	  464,573,	  481,451,	-43.6,109.5,53.6,	   0.641786397,56.96002497
45,	  465,573,	  481,451,	-43.7,109.8,53.6,	   0.652675569,48.85261968
46,	  466,572,	  481,451,	-43.8,110.3,53.7,	   0.775768042,37.21884188
47,	  467,572,	  481,451,	-44.0,110.8,53.6,	   0.744230211,25.17301244
48,	  468,572,	  481,451,	-44.2,111.3,53.6,	   0.752749085,13.69021211
49,	  468,572,	  481,451,	-44.3,111.5,53.6,	   0.787540197,8.94427191
50,	  469,572,	  480,450,	-44.4,111.9,53.6,	   0.711932719,1.960784314
51,	  469,572,	  480,450,	-44.5,111.9,53.6,	   0.693452895,0
52,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,1.886792453
53,	  469,572,	  480,450,	-44.4,111.8,53.7,	   0.686574340,3.207501495
54,	  468,572,	  480,450,	-44.4,111.5,53.7,	   0.694707751,7.713892158
55,	  467,572,	  480,450,	-44.3,111.2,53.7,	   0.682671905,13.12226648
56,	  466,572,	  480,451,	-44.2,110.7,53.6,	   0.684598446,21.70055592
57,	  465,572,	  481,451,	-43.9,110,53.7,	   0.739549756,34.3964437
58,	  464,573,	  481,451,	-43.8,109.6,53.6,	   0.633718848,40.74852637
59,	  464,573,	  481,451,	-43.7,109.4,53.6,	   0.633171976,43.74801583
60,	  448,594,	  481,451,	-41.7,102.1,50.1,	   4.745954990,176.6616889
61,	  464,574,	  481,451,	-43.6,109.4,53.3,	   0.274496943,43.12819986
62,	  464,572,	  481,451,	-43.7,109.7,53.7,	   0.769402981,37.19166512
63,	  465,572,	  481,451,	-43.8,110.1,53.7,	   0.744458139,30.21731188
64,	  467,572,	  481,451,	-43.9,110.6,53.6,	   0.763450980,22.02741702
65,	  468,572,	  481,451,	-44.2,111.2,53.6,	   0.757003844,11.53905016
66,	  468,572,	  481,451,	-44.3,111.5,53.6,	   0.785812140,6.674829784
67,	  469,572,	  480,450,	-44.4,111.8,53.6,	   0.708490431,2.079725827
68,	  469,572,	  480,450,	-44.5,111.9,53.6,	   0.693452895,0
69,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,1.428571429
70,	  469,572,	  480,450,	-44.4,111.8,53.7,	   0.686574340,2.43950818
71,	  468,572,	  480,450,	-44.4,111.5,53.7,	   0.694707751,5.89255651
72,	  468,572,	  480,450,	-44.3,111.2,53.7,	   0.684390843,10.0663962
73,	  467,572,	  480,451,	-44.2,110.8,53.7,	   0.735162437,15.46692317
74,	  465,572,	  481,451,	-43.9,110,53.7,	   0.739549756,26.59991646
75,	  464,573,	  481,451,	-43.8,109.6,53.6,	   0.633718848,31.63372442
76,	  464,573,	  481,451,	-43.7,109.4,53.6,	   0.657538235,34.08936298
77,	  448,594,	  481,451,	-41.7,102.1,50.1,	   4.745954990,138.1585003
78,	  464,574,	  481,451,	-43.6,109.4,53.3,	   0.271621853,33.84744799
79,	  464,573,	  481,451,	-43.6,109.6,53.6,	   0.644073844,30.87272259
80,	  465,572,	  481,451,	-43.8,110,53.7,	   0.695284545,25.02856165
81,	  466,573,	  481,451,	-43.9,110.5,53.6,	   0.683341086,18.57505636
82,	  467,572,	  481,451,	-44.1,111,53.6,	   0.702979624,11.86609374
83,	  468,572,	  481,451,	-44.2,111.4,53.6,	   0.782355487,6.941609399
84,	  469,572,	  480,450,	-44.4,111.7,53.6,	   0.706769288,2.630668209
85,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,1.162790698
86,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,1.149425287
87,	  469,572,	  480,450,	-44.4,111.8,53.7,	   0.686574340,1.968239554
88,	  468,572,	  480,450,	-44.4,111.5,53.7,	   0.694707751,4.767012008
89,	  468,572,	  480,450,	-44.3,111.2,53.7,	   0.684390843,8.164965809
90,	  467,572,	  480,451,	-44.2,110.8,53.7,	   0.735162437,12.57749796
91,	  465,573,	  481,451,	-43.9,110,53.6,	   0.634249210,21.65745527
92,	  464,573,	  481,451,	-43.8,109.6,53.6,	   0.633718848,25.85121566
93,	  464,573,	  481,451,	-43.7,109.4,53.6,	   0.633171976,27.92426542
94,	  463,573,	  481,451,	-43.6,109.1,53.6,	   0.621708930,30.95882352
95,	  464,573,	  481,451,	-43.7,109.5,53.6,	   0.635457456,26.35231383
96,	  464,573,	  481,451,	-43.6,109.5,53.6,	   0.665001273,26.42475385
97,	  465,573,	  481,451,	-43.8,110,53.6,	   0.664398849,20.66169054
98,	  466,573,	  481,451,	-43.9,110.4,53.5,	   0.657223642,16.34991319
99,	  467,572,	  481,451,	-44.1,110.9,53.6,	   0.675120592,10.77032961
100,	  468,572,	  481,451,	-44.2,111.4,53.6,	   0.766782284,5.773219698
101,	  469,572,	  480,450,	-44.4,111.7,53.6,	   0.706769288,2.192223507
102,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.9708737864
103,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.9615384615
104,	  469,572,	  480,450,	-44.4,111.8,53.7,	   0.686574340,1.649572198
105,	  468,572,	  480,450,	-44.4,111.6,53.7,	   0.698147833,3.128891312
106,	  468,572,	  480,450,	-44.3,111.3,53.7,	   0.686109960,5.984228259
107,	  467,572,	  480,451,	-44.2,110.8,53.7,	   0.713621795,10.59770661
108,	  466,572,	  481,451,	-44.0,110.2,53.6,	   0.691640973,16.25692215
109,	  464,573,	  481,451,	-43.8,109.6,53.6,	   0.635438502,21.85602778
110,	  464,573,	  481,451,	-43.6,109.4,53.6,	   0.560042679,23.93753199
111,	  448,594,	  481,451,	-41.7,102.1,50.1,	   4.744487762,96.21752699
112,	  447,594,	  481,451,	-41.6,101.8,50.1,	   4.778659344,98.01459261
113,	  464,574,	  481,451,	-43.7,109.5,53.3,	   0.271496058,22.34691088
114,	  465,573,	  481,451,	-43.8,110,53.6,	   0.571034074,17.60735368
115,	  466,572,	  481,451,	-43.9,110.4,53.7,	   0.711340427,13.95380522
116,	  467,572,	  481,451,	-44.1,111,53.6,	   0.701257288,8.417827181
117,	  468,572,	  481,451,	-44.2,111.4,53.6,	   0.782355487,4.941484657
118,	  469,572,	  480,450,	-44.4,111.7,53.6,	   0.706769288,1.879048721
119,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.8333333333
120,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.826446281
121,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.684265435,0.8196721311
122,	  468,572,	  480,450,	-44.4,111.6,53.7,	   0.696428001,2.696442919
123,	  468,572,	  480,450,	-44.3,111.3,53.7,	   0.686109960,5.163809869
124,	  467,572,	  480,451,	-44.2,110.9,53.7,	   0.758188367,8.390470785
125,	  466,572,	  480,451,	-44.1,110.3,53.7,	   0.646435022,13.11326321
126,	  464,573,	  481,451,	-43.8,109.6,53.6,	   0.661537170,18.93041776
127,	  464,572,	  481,451,	-43.7,109.5,53.7,	   0.781707108,19.77967016
128,	  463,572,	  481,451,	-43.6,109.2,53.7,	   0.699394882,22.07601685
129,	  464,572,	  481,451,	-43.7,109.4,53.7,	   0.779980004,20.20603929
130,	  464,573,	  481,451,	-43.6,109.5,53.6,	   0.665001273,19.56642079
131,	  465,573,	  481,451,	-43.8,110,53.6,	   0.573348701,15.33973995
132,	  466,572,	  481,451,	-43.9,110.4,53.7,	   0.711340427,12.17023613
133,	  467,572,	  481,451,	-44.1,110.9,53.6,	   0.716240704,8.037559414
134,	  468,572,	  481,451,	-44.2,111.4,53.6,	   0.782355487,4.319223626
135,	  469,572,	  480,450,	-44.4,111.7,53.6,	   0.706769288,1.644167631
136,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.7299270073
137,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.7246376812
138,	  469,572,	  480,450,	-44.5,111.8,53.7,	   0.708711028,1.017419829
139,	  468,572,	  480,450,	-44.5,111.6,53.7,	   0.679108083,2.258769757
140,	  468,572,	  480,450,	-44.4,111.4,53.7,	   0.713980377,3.685214484
141,	  467,572,	  480,451,	-44.2,111,53.6,	   0.761640608,6.680868296
142,	  466,572,	  480,451,	-44.1,110.5,53.7,	   0.749229848,10.20595771
143,	  465,573,	  481,451,	-43.9,109.8,53.6,	   0.642318547,15.1668956
144,	  464,573,	  481,451,	-43.7,109.5,53.6,	   0.635457456,17.44704916
145,	  448,594,	  481,451,	-41.7,102.1,50.1,	   4.744487762,73.81070564
146,	  448,594,	  481,451,	-41.8,102.3,50,	   4.812850475,72.12488591
147,	  464,574,	  481,451,	-43.6,109.5,53.3,	   0.275022089,17.43714581
148,	  465,573,	  481,451,	-43.8,110,53.6,	   0.573348701,13.58956828
149,	  466,573,	  481,451,	-43.9,110.4,53.6,	   0.589332461,10.77032961
150,	  467,572,	  481,450,	-44.1,110.9,53.7,	   0.667278051,7.163346905
151,	  468,572,	  481,451,	-44.2,111.4,53.6,	   0.782355487,3.836152562
152,	  469,572,	  480,450,	-44.4,111.7,53.6,	   0.706769288,1.461482338
153,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.6493506494
154,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.6451612903
155,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.641025641
156,	  469,572,	  480,450,	-44.4,111.7,53.7,	   0.684855044,1.56018455
157,	  468,572,	  480,450,	-44.4,111.4,53.7,	   0.689548254,3.288704065
158,	  467,572,	  480,451,	-44.2,111,53.6,	   0.761640608,5.966561623
159,	  466,572,	  480,451,	-44.1,110.5,53.7,	   0.726546586,9.1215747
160,	  465,572,	  481,451,	-43.9,109.8,53.7,	   0.790370464,13.57963423
161,	  464,573,	  481,451,	-43.7,109.5,53.6,	   0.638329506,15.61618598
162,	  448,594,	  481,451,	-41.7,102.1,50.1,	   4.745954990,66.11265658
163,	  448,594,	  481,451,	-41.7,102.2,50,	   4.808435440,65.35777617
164,	  464,574,	  481,451,	-43.6,109.5,53.3,	   0.276197135,15.64059139
165,	  465,572,	  481,451,	-43.8,110,53.8,	   0.719665289,12.25722286
166,	  466,573,	  481,451,	-43.9,110.4,53.5,	   0.657223642,9.692463507
167,	  467,572,	  481,451,	-44.0,110.9,53.6,	   0.679732680,6.654964219
168,	  468,572,	  481,451,	-44.2,111.4,53.6,	   0.799077570,3.450267393
169,	  469,572,	  480,450,	-44.4,111.7,53.6,	   0.705616593,1.315334104
170,	  469,572,	  480,450,	-44.4,111.9,53.6,	   0.696914971,0.5847953216
171,	  469,572,	  480,450,	-44.5,111.9,53.6,	   0.693452895,0
172,	  469,572,	  480,450,	-44.5,111.8,53.6,	   0.690012991,0.5780346821
173,	  469,572,	  480,450,	-44.4,111.8,53.7,	   0.686574340,0.9954314986
174,	  468,572,	  480,450,	-44.4,111.5,53.7,	   0.717422485,2.424366107
175,	  467,572,	  480,451,	-44.2,111,53.6,	   0.760492325,5.390246012
176,	  466,572,	  481,451,	-44.0,110.5,53.7,	   0.781205297,8.417889506
177,	  465,573,	  481,451,	-43.9,110,53.6,	   0.649201512,11.19374092
178,	  464,572,	  481,451,	-43.7,109.5,53.8,	   0.906452239,14.17718161
179,	  464,573,	  481,451,	-43.7,109.4,53.6,	   0.632019460,14.58267194
180,	  464,572,	  481,451,	-43.6,109.4,53.8,	   0.784552753,14.72145038
181,	  464,573,	  481,451,	-43.6,109.5,53.6,	   0.641786397,14.08352266
182,	  465,572,	  481,451,	-43.8,110,53.7,	   0.695284545,11.07821581
183,	  466,572,	  481,451,	-43.9,110.4,53.7,	   0.711340427,8.796964161
184,	  467,572,	  481,451,	-44.0,110.9,53.6,	   0.696434438,6.043426966
185,	  468,572,	  481,450,	-44.2,111.4,53.7,	   0.701057434,3.180688055
186,	  469,572,	  481,450,	-44.2,111.7,53.6,	   0.761563122,1.928102286
187,	  469,572,	  480,450,	-44.4,111.9,53.6,	   0.694041252,0.5319148936
188,	  469,572,	  480,450,	-44.4,111.9,53.6,	   0.696914971,0.5291005291
189,	  469,572,	  480,450,	-44.5,111.9,53.6,	   0.693452895,0
190,	  469,572,	  480,450,	-44.4,111.8,53.7,	   0.686574340,0.9068328835
191,	  468,572,	  480,450,	-44.4,111.5,53.6,	   0.668552816,2.147450847
192,	  467,572,	  481,450,	-44.1,111,53.6,	   0.626725733,5.10303513
193,	  466,572,	  481,451,	-44.0,110.5,53.7,	   0.757267594,7.680239395
194,	  465,573,	  481,451,	-43.9,110,53.6,	   0.650922835,10.21787633
195,	  464,572,	  481,451,	-43.7,109.5,53.8,	   0.905316472,12.9475281
196,	  464,573,	  481,451,	-43.6,109.3,53.7,	   0.660990477,13.97553289
197,	  464,573,	  481,451,	-43.6,109.3,53.6,	   0.609380782,13.89577423
198,	  464,573,	  481,451,	-43.6,109.5,53.6,	   0.640634239,12.88040766
199,	  465,573,	  482,451,	-43.6,109.9,53.6,	   0.663597941,10.9658561
200,	  466,572,	  482,451,	-43.7,110.4,53.7,	   0.784950733,8.472331525
201,	  467,572,	  482,451,	-43.8,110.6,53.7,	   0.770798147,7.326063657
202,	  467,572,	  482,451,	-43.8,110.8,53.7,	   0.712196648,6.441722577
203,	  467,572,	  482,450,	-43.8,111,53.7,	   0.752353132,5.61055056
204,	  468,572,	  482,450,	-43.9,111.3,53.8,	   0.612323403,4.252584335
205,	  469,572,	  482,450,	-44.0,111.6,53.8,	   0.693546653,2.992433982
206,	  469,572,	  482,449,	-44.0,111.9,53.9,	   0.722115159,2.816884973
207,	  469,571,	  482,449,	-43.9,111.9,54,	   0.750384867,3.466876226
208,	  470,571,	  482,449,	-44.0,112,54.1,	   0.694600940,3.416951401
209,	  470,571,	  482,448,	-43.9,112.1,54.1,	   0.686809301,3.839170356
210,	  470,571,	  482,448,	-43.9,112.2,54.2,	   0.609392285,4.265402844
211,	  471,571,	  483,448,	-43.7,112.3,54.2,	   0.750085473,5.080344158
212,	  471,570,	  484,447,	-43.5,112.4,54.4,	   0.677057505,6.454331965
213,	  471,570,	  484,447,	-43.5,112.5,54.4,	   0.668871224,6.608474591
214,	  472,570,	  485,447,	-43.3,112.5,54.5,	   0.761246443,7.514183452
215,	  472,570,	  485,446,	-43.3,112.5,54.6,	   0.661398828,7.746852098
216,	  472,570,	  485,446,	-43.4,112.7,54.6,	   0.664478183,7.779697242
217,	  472,570,	  485,446,	-43.4,112.9,54.7,	   0.634669662,8.483138536
218,	  473,569,	  485,446,	-43.3,112.9,54.8,	   0.781502366,8.994390687
219,	  473,569,	  485,445,	-43.3,112.9,54.9,	   0.709434330,9.237455197
220,	  473,569,	  486,445,	-43.1,113,54.9,	   0.749769390,9.975297595
221,	  473,569,	  487,445,	-42.9,113.1,55,	   0.703567684,10.99689695
222,	  474,569,	  487,444,	-42.8,113.2,55.1,	   0.677158177,11.719403
223,	  474,568,	  487,444,	-42.8,113.3,55.2,	   0.651231825,12.15237285
224,	  474,568,	  488,444,	-42.6,113.4,55.2,	   0.796818674,12.89654945
225,	  475,568,	  488,443,	-42.7,113.6,55.3,	   0.733956516,13.28907736
226,	  475,568,	  488,443,	-42.8,113.7,55.5,	   0.649794400,13.74844629
227,	  475,568,	  489,443,	-42.4,113.6,55.6,	   0.740739822,14.74362835
228,	  475,567,	  490,443,	-42.2,113.6,55.6,	   0.793733656,15.24011211
229,	  476,567,	  491,442,	-41.9,113.6,55.7,	   0.823447287,16.30289849
230,	  476,567,	  491,442,	-41.9,113.8,55.8,	   0.733633041,16.88311688
231,	  476,567,	  491,442,	-41.8,113.9,55.8,	   0.766411185,17.31128071
232,	  477,567,	  492,441,	-41.6,114,56,	   0.687915623,18.49979576
233,	  477,567,	  492,441,	-41.6,114,56,	   0.735750437,18.42073681
234,	  477,566,	  464,417,	-49.8,117.8,58.6,	   3.654628038,39.89574462
235,	  477,566,	  468,409,	-48.8,117.4,59.8,	   4.796302319,39.56365712
236,	  478,566,	  468,408,	-48.8,117.6,60,	   4.862129688,40.45795283
237,	  478,566,	  466,404,	-49.4,118,60.5,	   5.504903316,43.83261264
238,	  478,565,	  466,406,	-49.5,118.2,60.3,	   5.241564274,43.79935823
239,	  479,565,	  466,405,	-49.5,118.3,60.5,	   5.360500813,44.4038443
240,	  479,565,	  466,403,	-49.5,118.4,60.7,	   5.495355129,45.00879433
241,	  479,565,	  466,405,	-49.4,118.6,60.5,	   5.294810772,44.60322233
242,	  480,565,	  467,405,	-49.3,118.6,60.6,	   5.141646385,44.49966087
243,	  480,565,	  466,406,	-49.7,119,60.4,	   4.950069427,45.58033035
244,	  480,564,	  467,402,	-49.3,118.8,61,	   5.443946838,45.70881892
245,	  481,564,	  467,402,	-49.4,119.1,61.1,	   5.535818100,46.72144882
246,	  481,564,	  465,406,	-49.8,119.3,60.6,	   4.796342850,46.48824099
247,	  481,564,	  466,404,	-49.8,119.5,60.9,	   5.105657578,47.56355625
248,	  481,563,	  467,400,	-49.4,119.4,61.4,	   5.565596104,47.70502852
249,	  482,563,	  467,403,	-49.4,119.6,61.1,	   5.097821236,47.25251316
250,	  482,563,	  467,403,	-49.4,119.8,61.1,	   5.091422081,47.58746924
251,	  482,563,	  468,403,	-49.3,119.8,61.1,	   5.059119225,47.23722584
252,	  483,563,	  468,406,	-49.4,120,60.7,	   4.443924427,46.77243964
253,	  483,562,	  468,402,	-49.2,120,61.4,	   5.065362930,47.98306581
254,	  484,562,	  468,405,	-49.5,120.3,60.9,	   4.556944370,47.84474443
255,	  484,562,	  468,404,	-49.3,120.4,61.2,	   4.516541004,48.32553845
256,	  484,562,	  467,405,	-49.8,120.7,61.1,	   4.367386818,49.49134906
257,	  484,561,	  469,398,	-49.1,120.5,62,	   5.352985382,49.89021057
258,	  485,561,	  469,399,	-49.2,120.8,61.9,	   5.120326042,50.36945538
259,	  485,561,	  469,400,	-49.2,121,61.7,	   4.945841312,50.22287604
260,	  486,561,	  468,406,	-49.7,121.3,60.9,	   3.955820322,49.76272586
261,	  486,561,	  469,400,	-49.4,121.2,61.8,	   4.844204903,50.88517783
262,	  486,561,	  468,402,	-49.5,121.5,61.6,	   4.578263760,51.17706877
263,	  487,561,	  468,402,	-49.5,121.6,61.6,	   4.599830627,51.25407328
264,	  487,560,	  468,403,	-49.6,121.8,61.6,	   4.252001762,51.74354153
265,	  487,560,	  468,403,	-49.6,121.9,61.6,	   4.248656273,51.82109581
266,	  488,560,	  470,401,	-49.2,121.9,61.8,	   4.405242920,51.5345462
267,	  488,560,	  465,376,	-50.5,122.7,65.2,	   8.692937851,63.23498557
268,	  488,559,	  465,372,	-50.4,122.8,65.9,	   9.393269539,64.91327998
269,	  489,560,	  463,370,	-50.8,123.2,66.1,	   9.850780487,66.62858995
270,	  489,559,	  465,371,	-50.4,123,66.1,	   9.410301208,65.41572694
271,	  489,559,	  465,371,	-50.4,123.2,66.1,	   9.409669876,65.63812894
272,	  490,559,	  463,370,	-50.9,123.5,66.3,	   9.596942902,67.22484997
273,	  490,559,	  464,369,	-50.9,123.9,66.2,	   9.633167267,67.66309183
274,	  490,558,	  465,371,	-50.4,123.6,66.2,	   9.172421455,66.10385018
275,	  491,558,	  465,371,	-50.5,123.9,66.2,	   9.143822670,66.686355
276,	  491,558,	  464,369,	-51.0,124.2,66.5,	   9.533037186,68.49223213
277,	  492,558,	  464,370,	-51.1,124.5,66.4,	   9.340112686,68.83204201
278,	  492,557,	  464,370,	-51.1,124.6,66.5,	   9.232405663,69.06132031
279,	  492,557,	  464,370,	-51.2,124.8,66.4,	   9.144959450,69.17332564
280,	  493,557,	  464,371,	-51.3,125,66.4,	   8.872724533,69.52629248
281,	  493,557,	  463,370,	-51.4,125.2,66.5,	   8.998939514,70.11150374
282,	  493,556,	  463,365,	-51.5,125.5,67.1,	   9.782430649,72.08913588
283,	  494,556,	  465,368,	-51.1,125.5,66.9,	   9.201999664,70.89716814
284,	  494,556,	  465,369,	-51.1,125.6,66.7,	   9.054272652,70.42586894
285,	  495,556,	  462,366,	-52.0,126.1,67.1,	   9.383728981,73.35494342
286,	  495,555,	  462,366,	-52.1,126.4,67.2,	   9.255725861,74.15711457
287,	  496,555,	  463,369,	-51.7,126.4,66.8,	   8.870100021,72.52956108
288,	  496,556,	  462,367,	-52.1,126.6,67,	   9.366934776,73.67967549
289,	  496,556,	  462,368,	-52.2,126.8,66.8,	   9.242668152,73.59787258
290,	  497,555,	  462,369,	-52.3,127.1,66.9,	   8.760181427,74.40239509
291,	  497,555,	  461,369,	-52.6,127.5,66.9,	   8.765132904,75.48709655
292,	  497,555,	  463,365,	-52.0,127.2,67.4,	   9.384723663,74.83514013
293,	  498,554,	  460,361,	-53.0,128,67.9,	   9.886124611,78.74351682
294,	  498,554,	  460,361,	-53.0,128.1,67.9,	   9.885123253,78.71271113
295,	  499,554,	  458,354,	-53.4,128.4,69,	  11.062186241,81.96450041
296,	  499,553,	  458,355,	-53.4,128.7,69.1,	  10.649471283,82.59115821
297,	  500,553,	  458,355,	-53.7,129,69.1,	  10.729876518,83.37423737
298,	  500,553,	  458,354,	-53.5,128.9,69.1,	  10.949970245,82.61952727
299,	  500,553,	  457,352,	-54.0,129.3,69.5,	  11.230668068,84.70996268
300,	  501,553,	  456,350,	-54.4,129.7,69.7,	  11.628501892,86.25470267
301,	  501,552,	  457,351,	-54.0,129.8,69.7,	  11.102213860,85.70147987
302,	  502,552,	  454,344,	-55.0,130.4,70.6,	  12.627876282,89.86962907
303,	  502,553,	  454,344,	-55.0,130.6,70.4,	  12.778195381,89.61506825
304,	  503,552,	  455,347,	-54.7,130.7,70.2,	  12.053002357,88.76954573
305,	  503,552,	  454,346,	-55.0,131,70.3,	  12.018174171,89.73251626
306,	  503,552,	  453,344,	-55.5,131.2,70.6,	  12.492831230,91.11733784
307,	  504,550,	  454,347,	-55.2,131.4,70.6,	  11.412292480,90.89401545
308,	  504,551,	  452,343,	-55.9,131.8,70.8,	  12.532643318,92.77420284
309,	  504,551,	  452,343,	-55.9,131.9,70.8,	  12.532224655,92.69914862
310,	  505,552,	  454,349,	-55.3,131.8,69.8,	  11.554706573,89.51909394
311,	  506,549,	  452,344,	-56.0,132.6,70.9,	  11.776954651,93.994449
312,	  506,551,	  452,341,	-56.0,132.5,71,	  12.650425911,93.6581892
313,	  507,550,	  452,341,	-56.1,133,71.2,	  12.369762421,94.98404306
314,	  507,550,	  451,342,	-56.5,133.2,71.2,	  12.341197968,95.63146276
315,	  507,550,	  451,342,	-56.5,133.1,71.1,	  12.467902184,94.92035724
316,	  508,549,	  452,344,	-56.2,133.5,70.9,	  11.746885300,94.78117338
317,	  508,550,	  451,343,	-56.5,133.6,70.9,	  12.092807770,95.07990473
318,	  508,550,	  451,343,	-56.6,133.8,70.8,	  12.142333031,95.17914573
319,	  509,549,	  450,342,	-57.1,134.3,71.1,	  12.280440331,97.16539138
320,	  509,549,	  450,342,	-57.2,134.5,71.2,	  12.101612091,97.61323213
321,	  510,548,	  450,342,	-57.2,134.7,71.3,	  11.973485947,97.93299886
322,	  510,549,	  450,342,	-57.3,135,71.2,	  12.124756813,98.25564075
323,	  510,548,	  450,342,	-57.3,135,71.3,	  11.972322464,98.12388084
324,	  512,546,	  450,342,	-57.5,135.8,71.6,	  11.510608673,100.3760975
325,	  511,548,	  451,343,	-57.1,135.3,71.2,	  11.775347710,97.77917113
326,	  512,548,	  448,342,	-57.8,135.9,71.3,	  11.864953995,99.85447051
327,	  513,545,	  450,343,	-57.6,136.4,71.7,	  11.067594528,101.0922466
328,	  513,548,	  450,343,	-57.5,136.1,71.1,	  11.591716766,99.00093128
329,	  514,545,	  449,341,	-58.1,136.8,71.9,	  11.395333290,102.3085235
330,	  514,547,	  449,341,	-58.0,136.8,71.6,	  11.777409554,101.3891159
331,	  515,545,	  450,345,	-57.8,137.1,71.4,	  10.662240028,101.1963027
