Frame,Image 1 X,	Image 1 Y,	Image 2 X,	Image 2 Y,	Measurement X,	Measurement Y,	Measurement Z,	Uncertainty +/-,Velocity
81,	  393,454,	  331,286,	-79.8,93.5,99.2,	   0.29,19.12730139
82,	  393,454,	  330,286,	-80.3,93.8,99.2,	   0.27,11.92710233
83,	  393,454,	  329,286,	-80.8,94.2,99.1,	   0.33,4.761904762
84,	  393,454,	  328,286,	-81.0,94.2,99.1,	   0.34,2.352941176
85,	  393,454,	  327,286,	-81.1,94.1,99.1,	   0.33,1.644434375
86,	  393,454,	  327,286,	-81.1,94,99,	   0.30,2.815505451
87,	  392,454,	  327,286,	-81.0,93.7,99.1,	   0.33,6.119505463
88,	  391,454,	  328,286,	-80.6,93.3,99.1,	   0.28,12.15354363
89,	  391,454,	  329,286,	-80.2,92.9,99.2,	   0.29,18.25741858
90,	  391,454,	  331,286,	-79.7,92.6,99.2,	   0.30,24.12582242
91,	  391,454,	  332,286,	-79.4,92.4,99.3,	   0.34,27.75466377
92,	  391,454,	  333,286,	-79.1,92.5,99.3,	   0.32,29.13164986
93,	  392,454,	  334,286,	-78.9,92.7,99.2,	   0.35,29.2311312
94,	  392,454,	  334,286,	-78.8,92.7,99.2,	   0.26,29.81011002
95,	  392,454,	  334,286,	-78.9,92.9,99.3,	   0.34,27.59925271
96,	  392,454,	  333,286,	-79.2,93.1,99.3,	   0.38,23.6215242
97,	  392,454,	  332,286,	-79.5,93.3,99.2,	   0.30,19.65444927
98,	  393,454,	  331,286,	-79.9,93.6,99.2,	   0.36,14.49767686
99,	  393,454,	  330,286,	-80.3,93.8,99.1,	   0.31,9.848857802
100,	  393,454,	  329,286,	-80.7,94,99.1,	   0.28,5.331846344
101,	  393,454,	  328,286,	-81.0,94.2,99.1,	   0.34,1.960784314
102,	  393,454,	  327,286,	-81.2,94.2,99.1,	   0.33,0
103,	  393,454,	  327,286,	-81.1,93.9,99.1,	   0.33,3.040651596
104,	  392,454,	  327,286,	-80.9,93.7,99.1,	   0.33,5.553287519
105,	  391,454,	  328,286,	-80.6,93.3,99.1,	   0.28,10.2043904
106,	  391,454,	  329,286,	-80.3,93,99.2,	   0.36,14.0498097
107,	  391,454,	  331,286,	-79.7,92.6,99.2,	   0.30,20.32823926
108,	  391,454,	  332,286,	-79.4,92.5,99.3,	   0.35,22.78851807
109,	  391,454,	  333,286,	-79.2,92.5,99.3,	   0.34,23.93172106
110,	  392,453,	  334,286,	-78.9,92.7,99.4,	   0.49,24.88509426
111,	  392,454,	  334,286,	-78.9,92.7,99.2,	   0.31,24.53327083
112,	  392,454,	  334,286,	-78.9,92.9,99.2,	   0.31,23.39699835
113,	  392,454,	  333,286,	-79.2,93.2,99.3,	   0.38,19.69293361
114,	  392,454,	  332,286,	-79.5,93.3,99.2,	   0.30,16.74900894
115,	  393,454,	  331,286,	-79.8,93.5,99.2,	   0.29,13.5210234
116,	  393,454,	  330,286,	-80.3,93.8,99.1,	   0.32,8.417827181
117,	  393,454,	  329,286,	-80.7,94,99.1,	   0.26,4.563698989
118,	  393,454,	  328,286,	-80.9,94.1,99.1,	   0.34,2.657376185
119,	  393,454,	  327,286,	-81.2,94.2,99.1,	   0.33,0
120,	  393,454,	  327,286,	-81.1,93.9,99.1,	   0.33,2.613452612
121,	  392,454,	  327,286,	-81.0,93.7,99.1,	   0.33,4.414069514
122,	  392,454,	  328,286,	-80.7,93.3,99.1,	   0.30,8.370431009
123,	  391,454,	  329,286,	-80.3,92.9,99.2,	   0.33,12.77659639
124,	  391,454,	  330,286,	-79.9,92.7,99.2,	   0.29,15.89968553
125,	  391,454,	  332,286,	-79.4,92.5,99.3,	   0.33,19.71387674
126,	  391,454,	  333,286,	-79.1,92.3,99.2,	   0.31,22.31279892
127,	  391,454,	  334,286,	-78.9,92.5,99.2,	   0.28,22.35795003
128,	  392,454,	  334,286,	-78.9,92.8,99.3,	   0.41,20.93023256
129,	  392,454,	  334,286,	-78.9,92.9,99.3,	   0.34,20.38098661
130,	  392,454,	  333,286,	-79.2,93.1,99.3,	   0.38,17.49074693
131,	  392,454,	  333,285,	-79.4,93.2,99.2,	   0.31,15.61782434
132,	  393,454,	  331,286,	-79.9,93.5,99.2,	   0.31,11.12680345
133,	  393,454,	  330,286,	-80.2,93.7,99.1,	   0.33,8.343537229
134,	  393,454,	  329,286,	-80.6,94,99.1,	   0.25,4.684855793
135,	  393,454,	  328,286,	-81.0,94.1,99.1,	   0.34,1.644167631
136,	  393,454,	  327,286,	-81.1,94.1,99.1,	   0.33,1.032272673
137,	  393,454,	  327,286,	-81.1,94,99,	   0.30,1.774992567
138,	  392,454,	  327,286,	-81.0,93.7,99.1,	   0.33,3.874219286
139,	  392,454,	  328,286,	-80.8,93.5,99.1,	   0.32,5.758755534
140,	  391,454,	  329,286,	-80.4,93,99.2,	   0.32,10.25307255
141,	  391,454,	  330,286,	-79.9,92.7,99.2,	   0.29,13.99620205
142,	  391,454,	  332,285,	-79.4,92.5,99.3,	   0.37,17.37026902
143,	  391,454,	  333,285,	-79.2,92.5,99.3,	   0.38,18.28117581
144,	  391,454,	  334,286,	-78.9,92.5,99.3,	   0.36,19.77278784
145,	  392,454,	  334,286,	-78.9,92.8,99.3,	   0.41,18.49315068
146,	  392,454,	  334,286,	-78.9,92.9,99.3,	   0.36,18.02400177
147,	  392,454,	  334,285,	-79.1,93.1,99.3,	   0.37,16.07483413
148,	  393,454,	  332,286,	-79.5,93.4,99.3,	   0.43,12.68083465
149,	  393,454,	  331,286,	-79.8,93.5,99.2,	   0.34,10.45625809
150,	  393,454,	  330,286,	-80.2,93.8,99.1,	   0.33,7.132668619
151,	  393,454,	  329,286,	-80.6,94,99.1,	   0.25,4.160891658
152,	  393,454,	  328,286,	-81.0,94.2,99.1,	   0.34,1.307189542
153,	  393,454,	  327,286,	-81.1,94.1,99.1,	   0.33,0.918320495
154,	  393,454,	  327,286,	-81.1,94.1,99.1,	   0.33,0.9123958467
155,	  392,454,	  327,286,	-81.0,93.8,99.1,	   0.33,2.866753817
156,	  392,454,	  328,286,	-80.8,93.4,99.1,	   0.32,5.696988478
157,	  391,454,	  329,286,	-80.4,93.1,99.2,	   0.27,8.631760568
158,	  391,454,	  330,286,	-79.9,92.7,99.2,	   0.27,12.49975278
159,	  391,454,	  332,285,	-79.4,92.5,99.3,	   0.27,15.52467794
160,	  391,454,	  333,286,	-79.2,92.5,99.3,	   0.40,16.35086532
161,	  391,454,	  334,286,	-78.9,92.5,99.3,	   0.31,17.69786566
162,	  392,454,	  334,286,	-78.9,92.9,99.3,	   0.44,16.2547746
163,	  392,454,	  334,286,	-78.9,92.9,99.3,	   0.37,16.15566012
164,	  392,454,	  334,285,	-79.1,93.1,99.2,	   0.29,14.38037639
165,	  393,454,	  333,286,	-79.4,93.3,99.3,	   0.45,12.18298097
166,	  393,454,	  332,286,	-79.7,93.5,99.2,	   0.32,9.930014342
167,	  393,454,	  331,286,	-80.1,93.8,99.1,	   0.33,6.96708328
168,	  393,454,	  329,286,	-80.6,94,99.1,	   0.30,3.742340426
169,	  393,454,	  328,286,	-80.9,94.2,99.1,	   0.37,1.764705882
170,	  393,454,	  327,286,	-81.1,94.2,99.1,	   0.33,0.5847953216
171,	  393,454,	  327,286,	-81.1,94.1,99.1,	   0.33,0.8222171874
172,	  392,454,	  327,286,	-81.0,93.8,99.1,	   0.36,2.585049685
173,	  392,454,	  328,286,	-80.8,93.4,99.1,	   0.30,5.140386155
174,	  391,454,	  329,286,	-80.4,93.1,99.2,	   0.27,7.793246684
175,	  391,454,	  330,286,	-79.9,92.6,99.2,	   0.27,11.72714059
176,	  391,454,	  332,285,	-79.5,92.5,99.2,	   0.27,13.59458691
177,	  391,454,	  332,286,	-79.2,92.5,99.3,	   0.32,14.78926582
178,	  391,454,	  334,286,	-78.9,92.6,99.2,	   0.31,15.66239751
179,	  392,454,	  334,286,	-78.8,92.7,99.2,	   0.26,15.73311362
180,	  392,454,	  334,286,	-78.9,93.1,99.3,	   0.37,14.12896337
181,	  393,454,	  334,285,	-79.0,93.2,99.3,	   0.37,13.32346775
182,	  393,454,	  333,286,	-79.3,93.2,99.2,	   0.30,11.74545643
183,	  393,454,	  332,286,	-79.7,93.6,99.2,	   0.36,8.796964161
184,	  393,454,	  331,286,	-80.1,93.7,99.2,	   0.28,6.553705758
185,	  393,454,	  329,286,	-80.6,94,99.1,	   0.30,3.400298559
186,	  393,454,	  328,286,	-80.9,94.2,99.1,	   0.37,1.604278075
187,	  393,454,	  327,286,	-81.1,94.2,99.1,	   0.33,0.5319148936
188,	  393,454,	  327,286,	-81.1,94.1,99.1,	   0.33,0.7482611441
189,	  393,454,	  327,286,	-81.0,93.9,99.1,	   0.33,1.897658566
190,	  392,454,	  328,286,	-80.7,93.6,99.1,	   0.30,4.089135956
191,	  391,454,	  329,286,	-80.4,93.2,99.2,	   0.28,6.690225301
192,	  391,454,	  330,286,	-79.9,92.8,99.2,	   0.29,9.912500762
193,	  391,454,	  332,286,	-79.4,92.5,99.2,	   0.28,12.77269247
194,	  391,454,	  333,286,	-79.2,92.5,99.2,	   0.35,13.47069286
195,	  391,454,	  334,286,	-78.9,92.6,99.2,	   0.32,14.30392425
196,	  392,454,	  334,286,	-78.8,92.8,99.3,	   0.44,14.14049571
197,	  392,454,	  335,285,	-78.7,92.8,99.3,	   0.40,14.50647133
198,	  391,454,	  334,285,	-78.7,92.5,99.4,	   0.34,15.26679149
199,	  391,453,	  334,284,	-78.8,92.2,99.6,	   0.32,15.81929202
200,	  390,452,	  333,284,	-78.8,92,99.9,	   0.43,16.67965633
201,	  389,452,	  333,283,	-78.8,91.7,100.2,	   0.38,17.99966234
202,	  389,451,	  333,282,	-78.6,91.4,100.3,	   0.34,19.72904866
203,	  388,451,	  333,281,	-78.6,91.1,100.6,	   0.32,21.15240099
204,	  388,450,	  332,280,	-78.8,90.9,100.8,	   0.42,21.56296205
205,	  387,450,	  332,279,	-78.7,90.6,101,	   0.30,23.18945808
206,	  388,448,	  332,279,	-78.9,91.2,101.5,	   0.65,21.63151032
207,	  388,447,	  332,278,	-79.0,91.2,101.8,	   0.75,22.0997018
208,	  385,448,	  331,277,	-78.7,89.8,101.7,	   0.28,27.22231553
209,	  385,448,	  331,276,	-78.6,89.6,101.9,	   0.30,28.47603121
210,	  384,447,	  331,275,	-78.7,89.4,102.2,	   0.37,29.5591775
211,	  385,446,	  331,275,	-78.9,89.8,102.5,	   0.52,28.38431393
212,	  384,446,	  330,274,	-78.9,89.4,102.7,	   0.43,30.16774427
213,	  382,445,	  330,273,	-78.7,88.6,102.9,	   0.42,33.71293736
214,	  382,445,	  330,272,	-78.7,88.4,103,	   0.33,34.52529034
215,	  381,445,	  329,272,	-78.7,88.2,103.2,	   0.31,35.57893714
216,	  381,444,	  329,271,	-78.7,87.9,103.5,	   0.47,37.23890111
217,	  380,443,	  329,270,	-78.7,87.7,103.7,	   0.42,38.28558094
218,	  379,443,	  329,269,	-78.7,87.4,103.8,	   0.26,39.43365883
219,	  379,443,	  328,268,	-78.7,87.1,104.1,	   0.24,41.07541945
220,	  378,442,	  328,268,	-78.7,86.8,104.4,	   0.43,42.71167255
221,	  378,441,	  328,267,	-78.7,86.7,104.5,	   0.51,43.1257789
222,	  377,441,	  328,269,	-78.6,86.4,104.4,	   0.96,43.86603838
223,	  377,440,	  328,266,	-78.6,86.2,105,	   0.43,45.86931372
224,	  376,440,	  327,265,	-78.6,86.1,105.1,	   0.31,46.26707226
225,	  376,440,	  327,264,	-78.6,85.7,105.3,	   0.32,47.95325275
226,	  375,439,	  327,263,	-78.5,85.5,105.6,	   0.21,49.29789019
227,	  375,439,	  326,263,	-78.7,85.5,105.7,	   0.33,49.13455373
228,	  374,438,	  327,261,	-78.5,85.1,106,	   0.21,51.24449962
229,	  374,438,	  326,261,	-78.7,85,106,	   0.19,51.16783607
230,	  374,438,	  326,260,	-78.7,84.9,106.2,	   0.14,51.79450612
231,	  373,437,	  326,259,	-78.6,84.6,106.5,	   0.13,53.43436971
232,	  373,437,	  325,259,	-78.8,84.6,106.6,	   0.09,53.28979078
233,	  373,437,	  325,258,	-78.7,84.5,106.7,	   0.02,53.73411217
234,	  372,436,	  325,257,	-78.6,84.2,107,	   0.05,55.34696518
235,	  372,435,	  325,256,	-78.8,84.3,107.3,	   0.14,55.41135248
236,	  371,435,	  325,256,	-78.7,83.9,107.4,	   0.19,56.80240176
237,	  371,435,	  324,256,	-78.7,83.8,107.5,	   0.17,57.14440186
238,	  371,433,	  325,254,	-78.6,83.8,108,	   0.37,58.29729801
239,	  372,431,	  327,255,	-78.0,83.8,108.2,	   1.00,59.10354614
240,	  360,431,	  326,254,	-76.8,78.2,108.6,	   0.83,79.33996241
241,	  350,415,	  324,253,	-75.8,73.6,112.1,	   4.46,103.1006227
242,	  362,401,	  326,253,	-77.2,79.2,114.9,	   8.13,91.15388901
243,	  358,404,	  325,252,	-76.9,77.3,114.4,	   7.19,95.07755077
244,	  359,402,	  325,251,	-77.1,78,115,	   7.72,94.14867681
245,	  355,406,	  325,250,	-76.4,75.9,114.3,	   6.50,98.65326881
246,	  354,406,	  325,250,	-76.3,75.4,114.4,	   6.42,100.1187644
247,	  355,403,	  325,249,	-76.3,76,115.2,	   7.04,99.95283747
248,	  353,406,	  324,249,	-76.4,75.1,114.5,	   6.19,100.4024096
249,	  352,405,	  324,248,	-76.4,74.8,114.8,	   6.24,101.6574641
250,	  352,405,	  323,247,	-76.5,74.7,115.1,	   6.20,102.2236538
251,	  351,405,	  323,246,	-76.3,74.2,115,	   5.94,103.2371605
252,	  350,405,	  323,245,	-76.3,73.8,115.3,	   5.84,104.7699272
253,	  349,405,	  322,245,	-76.2,73.3,115.4,	   5.86,106.189795
254,	  347,406,	  323,244,	-75.9,72.3,115.2,	   5.43,108.6005488
255,	  334,421,	  323,244,	-74.1,66.5,112.3,	   1.48,123.0276523
256,	  331,423,	  323,243,	-73.7,65.2,112.2,	   0.95,127.2117682
257,	  330,424,	  323,242,	-73.4,64.4,112.1,	   0.58,129.5919089
258,	  330,424,	  323,243,	-73.5,64.6,112,	   0.84,128.1632302
259,	  328,424,	  321,241,	-73.6,64,112.2,	   0.26,129.9413841
260,	  333,440,	  323,239,	-73.7,65.9,109.2,	   3.74,118.6595667
261,	  332,441,	  322,240,	-73.8,65.5,109,	   3.94,119.2685495
262,	  332,440,	  321,239,	-73.8,65.4,109.2,	   3.99,119.4067705
263,	  331,440,	  322,238,	-73.7,65,109.5,	   4.02,120.8000809
264,	  330,439,	  322,238,	-73.6,64.8,109.6,	   3.79,121.2472268
265,	  329,440,	  299,223,	-79.7,66.3,111.2,	   6.51,114.4655046
266,	  329,438,	  299,222,	-79.9,66.2,111.6,	   6.32,114.9477192
267,	  327,438,	  299,222,	-79.7,65.5,111.7,	   6.37,117.0892906
268,	  321,437,	  299,221,	-78.8,62.5,112.2,	   6.15,127.8215907
269,	  308,439,	  320,235,	-71.2,54.7,110.2,	   4.27,156.4112268
270,	  306,439,	  320,233,	-70.8,53.7,110.6,	   4.59,160.0242693
271,	  319,436,	  320,232,	-72.6,59.5,111.2,	   3.83,138.7574229
272,	  322,432,	  320,232,	-73.1,61.1,111.9,	   3.00,133.3383648
273,	  325,429,	  319,231,	-73.7,62.5,112.5,	   2.52,128.5531812
274,	  324,431,	  316,230,	-74.2,62.4,112.4,	   3.02,127.9013049
275,	  324,429,	  316,228,	-74.4,62.3,112.9,	   3.00,128.3186843
276,	  322,431,	  316,228,	-74.1,61.5,112.5,	   3.45,130.1272539
277,	  322,430,	  315,227,	-74.3,61.5,112.8,	   3.48,129.9248508
278,	  320,431,	  315,226,	-74.2,60.7,112.8,	   3.72,132.1283275
279,	  320,430,	  315,226,	-74.2,60.7,113,	   3.52,131.9235632
280,	  319,430,	  315,224,	-74.0,60.2,113.2,	   3.70,133.4709358
281,	  318,430,	  314,224,	-74.2,59.8,113.2,	   3.78,134.1517998
282,	  319,428,	  314,224,	-74.1,60.1,113.6,	   3.30,133.3176728
283,	  317,428,	  314,224,	-74.1,59.5,113.6,	   3.44,134.7607481
284,	  317,429,	  312,223,	-74.3,59.4,113.7,	   3.70,134.6111439
285,	  315,429,	  313,222,	-74.0,58.5,113.9,	   3.82,137.4517284
286,	  315,428,	  313,221,	-74.1,58.6,114.2,	   3.63,136.9909714
287,	  314,429,	  312,221,	-74.0,57.9,114,	   3.97,138.5212147
288,	  314,428,	  312,220,	-74.1,57.9,114.4,	   3.86,138.5029953
289,	  313,427,	  311,219,	-74.2,57.7,114.5,	   3.82,138.7222994
290,	  312,428,	  311,219,	-74.2,57.4,114.5,	   4.01,139.1816213
291,	  312,427,	  310,218,	-74.2,57.1,114.8,	   3.93,140.0303897
292,	  311,427,	  310,217,	-74.2,56.9,115,	   4.09,140.4344587
293,	  310,426,	  310,216,	-74.0,56.2,115.1,	   4.03,142.3639039
294,	  309,434,	  310,216,	-73.9,55.8,113.7,	   5.88,141.4420743
295,	  308,433,	  310,215,	-73.7,55.5,113.9,	   5.91,142.2525981
296,	  307,434,	  309,214,	-73.7,54.8,113.9,	   6.21,143.9428397
297,	  306,433,	  309,214,	-73.7,54.7,114,	   6.17,143.8854019
298,	  306,423,	  309,213,	-73.8,54.8,116.3,	   3.63,145.8960861
299,	  307,421,	  309,213,	-74.0,54.9,116.5,	   3.44,145.2618326
300,	  320,424,	  308,212,	-75.9,61.1,116,	   4.27,124.7201921
301,	  323,421,	  308,211,	-76.4,62.5,116.5,	   3.59,120.7901453
302,	  323,420,	  308,211,	-76.5,62.5,116.8,	   3.47,120.8240864
303,	  321,420,	  308,210,	-76.3,62,116.9,	   3.62,122.0962061
304,	  322,419,	  307,210,	-76.5,62.1,117.1,	   3.33,121.643321
305,	  321,420,	  307,208,	-76.3,61.6,117.1,	   3.82,122.7458115
306,	  320,420,	  307,209,	-76.4,61.4,117.2,	   3.66,123.0257412
307,	  320,419,	  306,208,	-76.5,61.5,117.5,	   3.70,122.7745048
308,	  319,420,	  307,207,	-76.2,60.7,117.3,	   4.01,124.4373392
309,	  319,418,	  306,207,	-76.3,60.8,117.7,	   3.52,124.3308834
310,	  318,418,	  306,207,	-76.4,60.6,117.8,	   3.59,124.6033605
311,	  318,417,	  304,206,	-76.7,60.6,118.1,	   3.52,124.5558348
312,	  319,414,	  305,206,	-76.8,61,118.6,	   2.84,123.8137684
313,	  332,402,	  303,205,	-79.1,67.4,121.1,	   0.03,110.6269682
314,	  333,401,	  327,220,	-72.6,65.6,119.5,	   2.82,114.8171067
315,	  333,400,	  328,217,	-72.2,65.2,120,	   2.58,116.6520256
316,	  332,400,	  328,216,	-72.1,64.9,120.1,	   2.49,117.2848433
317,	  332,399,	  327,218,	-72.3,65,120.1,	   2.95,116.5156934
318,	  331,399,	  326,226,	-72.7,64.7,119,	   4.31,114.6885672
319,	  331,399,	  326,228,	-72.7,64.6,119,	   4.63,114.5822917
320,	  330,399,	  326,228,	-72.5,64.3,119,	   4.64,115.1262112
321,	  330,398,	  331,216,	-71.0,63.6,120.6,	   3.04,120.3851855
322,	  329,397,	  332,214,	-70.6,63.3,121,	   2.95,121.761994
323,	  329,397,	  332,217,	-70.4,62.9,120.8,	   3.35,122.185585
324,	  328,397,	  331,225,	-70.8,62.8,119.8,	   4.73,120.0634941
325,	  328,396,	  331,229,	-70.8,62.6,119.3,	   5.40,119.3862509
326,	  327,396,	  332,228,	-70.5,62.4,119.5,	   5.39,120.082285
327,	  327,396,	  331,229,	-70.5,62.1,119.5,	   5.51,120.4580849
328,	  326,395,	  334,227,	-69.7,61.7,119.8,	   5.52,122.2243592
329,	  326,395,	  334,229,	-69.6,61.5,119.8,	   5.79,122.4309929
330,	  325,395,	  338,253,	-68.4,60.6,116.8,	   9.57,121.0756879
331,	  325,394,	  337,250,	-68.9,60.7,117.2,	   9.28,120.5252181
332,	  325,393,	  336,249,	-68.8,60.5,117.6,	   9.22,121.3042238
333,	  324,393,	  338,249,	-68.4,60.1,117.6,	   9.19,122.3118938
334,	  323,393,	  338,248,	-68.3,59.8,117.8,	   9.31,123.0582307
335,	  323,393,	  331,247,	-70.0,60.1,118,	   9.05,120.726994
336,	  322,392,	  335,248,	-68.9,59.5,117.9,	   9.40,122.6643208
337,	  322,392,	  331,247,	-70.1,59.8,118.1,	   9.34,120.8162458
338,	  321,392,	  327,229,	-71.1,60,120.4,	   6.49,122.5286497
339,	  321,391,	  350,218,	-64.3,57.4,122,	   5.11,136.8282585
340,	  320,391,	  351,215,	-63.9,57.1,122.5,	   4.79,138.2740706
341,	  320,390,	  349,217,	-64.3,57.1,122.3,	   5.11,137.1547635
342,	  319,390,	  353,217,	-63.3,56.6,122.4,	   5.23,139.1211366
343,	  319,390,	  352,217,	-63.4,56.5,122.5,	   5.31,138.9793325
344,	  319,389,	  355,216,	-62.7,56,122.6,	   5.18,140.6242272
345,	  318,389,	  355,216,	-62.6,55.8,122.7,	   5.29,140.9231484
346,	  318,388,	  356,215,	-62.3,55.6,123,	   5.36,141.7205394
347,	  317,389,	  357,212,	-61.8,55.1,123.3,	   4.83,143.4138373
348,	  317,388,	  358,212,	-61.5,55,123.5,	   5.08,143.8409685
