Frame,Image 1 X,   Image 1 Y,    Image 2 X,    Image 2 Y,    Measurement X,    Measurement Y,    Measurement Z,    Uncertainty +/-,Velocity
98,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.551274121,3.641970985
99,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.535951972,3.605551275
100,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.541768670,1.400211448
101,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,1.386483885
102,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.507541358,0.9708737864
103,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.524060488,0.9615384615
104,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.524060488,0.9523809524
105,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,1.334163738
106,	  375,601,	  348,512,	-73.7,83.5,40,	   0.495922446,3.496876062
107,	  375,601,	  349,512,	-73.4,83.4,40,	   0.531887174,5.555555556
108,	  375,601,	  349,512,	-73.4,83.5,40,	   0.551751614,4.940518172
109,	  375,601,	  349,512,	-73.4,83.5,40,	   0.568252563,4.89560437
110,	  375,601,	  349,512,	-73.4,83.4,39.9,	   0.414592206,5.768580394
111,	  375,601,	  349,512,	-73.4,83.4,40,	   0.542025805,5.357142857
112,	  375,601,	  349,512,	-73.4,83.4,40,	   0.567266524,5.309734513
113,	  375,601,	  349,512,	-73.4,83.4,40,	   0.534265041,5.263157895
114,	  375,600,	  349,512,	-73.4,83.4,40.1,	   0.659316182,4.995271867
115,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.534763336,3.108233858
116,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.535951972,3.081667757
117,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,1.19848607
118,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.507541358,0.8403361345
119,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.507541358,0.8333333333
120,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.524060488,0.826446281
121,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.524060488,0.8196721311
122,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,1.149767124
123,	  375,601,	  348,512,	-73.7,83.5,40,	   0.497114271,3.017465634
124,	  375,601,	  349,512,	-73.4,83.4,40,	   0.490138263,4.8
125,	  375,601,	  349,512,	-73.4,83.5,40,	   0.551751614,4.273940323
126,	  375,601,	  349,512,	-73.4,83.5,40,	   0.568252563,4.24028725
127,	  375,601,	  349,512,	-73.4,83.5,40,	   0.569439530,4.207160006
128,	  375,601,	  349,512,	-73.4,83.5,40,	   0.560707569,4.174546362
129,	  375,601,	  349,512,	-73.4,83.4,40,	   0.567266524,4.615384615
130,	  375,601,	  349,512,	-73.4,83.4,40,	   0.509024262,4.580152672
131,	  375,600,	  349,512,	-73.4,83.4,40.1,	   0.659316182,4.351941399
132,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.551274121,2.710940809
133,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.535951972,2.690709907
134,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,1.047565602
135,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.507541358,0.7352941176
136,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.507541358,0.7299270073
137,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.507541358,0.7246376812
138,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.524060488,0.7194244604
139,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,1.010152545
140,	  375,601,	  349,512,	-73.5,83.5,40,	   0.437045544,3.326536
141,	  375,601,	  349,512,	-73.4,83.4,40,	   0.531887174,4.225352113
142,	  375,601,	  349,512,	-73.4,83.4,40,	   0.533076227,4.195804196
143,	  375,601,	  349,512,	-73.4,83.5,40,	   0.568252563,3.739697783
144,	  375,601,	  349,512,	-73.4,83.5,40,	   0.544197321,3.713906764
145,	  375,601,	  349,512,	-73.4,83.5,40,	   0.544197321,3.688469046
146,	  375,601,	  349,512,	-73.4,83.4,40,	   0.567266524,4.081632653
147,	  375,600,	  349,512,	-73.4,83.4,40.1,	   0.660497129,3.881461248
148,	  375,600,	  349,512,	-73.4,83.4,40.1,	   0.659316182,3.855411172
149,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.534763336,2.40370085
150,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.534763336,2.387782302
151,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.524060488,0.6578947368
152,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.508732140,0.9243225898
153,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.507541358,0.6493506494
154,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.507541358,0.6451612903
155,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.524060488,0.641025641
156,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,0.9007729697
157,	  375,601,	  349,512,	-73.5,83.5,40,	   0.437045544,2.96861757
158,	  375,601,	  349,512,	-73.4,83.4,40,	   0.506643236,3.773584906
159,	  375,601,	  349,512,	-73.4,83.4,40,	   0.533076227,3.75
160,	  375,601,	  349,512,	-73.4,83.5,40,	   0.568252563,3.344822862
161,	  375,601,	  349,512,	-73.4,83.5,40,	   0.544197321,3.324175807
162,	  375,601,	  349,512,	-73.4,83.5,40,	   0.569439530,3.30378209
163,	  375,601,	  349,512,	-73.4,83.4,40,	   0.549580336,3.658536585
164,	  375,600,	  349,512,	-73.4,83.4,40.1,	   0.660497129,3.481553119
165,	  375,600,	  349,512,	-73.4,83.4,40.1,	   0.660497129,3.460579908
166,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.534763336,2.15901274
167,	  375,600,	  349,511,	-73.5,83.7,40.2,	   0.536927402,1.882308131
168,	  375,600,	  349,511,	-73.6,83.7,40.2,	   0.548688293,1.323117146
169,	  375,600,	  348,511,	-73.7,83.8,40.2,	   0.510894537,0.5882352941
170,	  375,600,	  348,511,	-73.7,83.8,40.2,	   0.494374752,0.5847953216
171,	  375,600,	  348,511,	-73.8,83.7,40.2,	   0.507541358,0.5813953488
172,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,0.8174644869
173,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,0.8127664152
174,	  375,600,	  349,512,	-73.6,83.7,40.1,	   0.612576902,1.399708424
175,	  375,601,	  349,512,	-73.4,83.4,40,	   0.506643236,3.409090909
176,	  375,601,	  349,512,	-73.4,83.4,40,	   0.507833838,3.389830508
177,	  375,601,	  349,512,	-73.4,83.5,40,	   0.552939534,3.025373487
178,	  375,601,	  349,512,	-73.4,83.4,40,	   0.567266524,3.351955307
179,	  375,601,	  350,512,	-73.3,83.4,40,	   0.555518210,3.726779962
180,	  375,601,	  350,512,	-73.3,83.4,40,	   0.555518210,3.706190018
181,	  375,601,	  349,512,	-73.5,83.7,40,	   0.543925822,2.055855707
182,	  375,600,	  349,512,	-73.4,83.4,40.1,	   0.635257244,3.139105271
183,	  375,600,	  349,511,	-73.5,83.7,40.2,	   0.538115978,1.718629163
184,	  375,600,	  349,511,	-73.5,83.7,40.2,	   0.536927402,1.709339276
185,	  375,600,	  349,511,	-73.6,83.8,40.2,	   0.517818570,1.075268817
186,	  375,600,	  348,511,	-73.8,83.8,40.2,	   0.495344013,0
187,	  375,600,	  348,511,	-73.8,83.8,40.2,	   0.496535718,0
188,	  375,600,	  348,511,	-73.8,83.8,40.2,	   0.496535718,0
189,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,0.7443229276
190,	  375,600,	  348,511,	-73.7,83.7,40.2,	   0.525250316,0.7404259489
191,	  375,600,	  349,512,	-73.6,83.7,40.1,	   0.596061826,1.275775908
192,	  375,601,	  349,512,	-73.4,83.4,40,	   0.506643236,3.10880829
193,	  375,601,	  349,512,	-73.4,83.4,40,	   0.507833838,3.092783505
194,	  375,601,	  349,512,	-73.4,83.4,40,	   0.550768256,3.076923077
195,	  375,601,	  350,512,	-73.3,83.4,40,	   0.588517368,3.422553027
196,	  375,601,	  350,512,	-73.1,83.3,40,	   0.577942371,4.483127343
197,	  375,601,	  350,512,	-73.2,83.6,40,	   0.571123540,3.350126051
198,	  375,601,	  350,512,	-73.2,83.6,39.9,	   0.411906362,3.51758794
199,	  375,600,	  350,512,	-73.3,83.4,40.2,	   0.599228382,3.201562119
200,	  375,600,	  350,512,	-73.3,83.5,40.2,	   0.624414086,2.900971092
201,	  375,600,	  350,511,	-73.3,83.5,40.2,	   0.558397591,2.886609849
202,	  375,600,	  349,511,	-73.5,83.6,40.2,	   0.502932787,1.776133633
203,	  375,600,	  350,511,	-73.3,83.6,40.3,	   0.475878686,2.684914498
204,	  375,599,	  349,510,	-73.4,83.5,40.5,	   0.591676772,2.844366778
205,	  375,599,	  349,510,	-73.4,83.4,40.6,	   0.559856534,3.363205452
206,	  375,599,	  349,509,	-73.4,83.5,40.6,	   0.354241222,3.093296733
207,	  375,599,	  349,509,	-73.4,83.4,40.7,	   0.424521297,3.629728094
208,	  374,599,	  349,509,	-73.3,83.2,40.7,	   0.408206016,4.437138036
209,	  374,598,	  349,509,	-73.4,83.2,41,	   0.657274663,5.128728388
210,	  374,598,	  349,508,	-73.3,83.1,41.1,	   0.523215055,5.90042635
211,	  374,598,	  349,508,	-73.3,82.9,41.2,	   0.640821218,6.770141554
212,	  374,598,	  349,508,	-73.3,83,41.2,	   0.611178339,6.454331965
213,	  374,598,	  349,508,	-73.4,83,41.2,	   0.515289068,6.26934947
214,	  374,598,	  348,507,	-73.5,83.1,41.3,	   0.443405062,6.222831702
215,	  373,597,	  348,507,	-73.4,82.8,41.5,	   0.549104214,7.815714359
216,	  373,597,	  348,507,	-73.4,82.7,41.5,	   0.546973705,8.061223818
217,	  373,597,	  348,506,	-73.4,82.6,41.7,	   0.533787429,9.000649941
218,	  373,597,	  348,506,	-73.4,82.6,41.7,	   0.489969850,8.959551082
219,	  373,597,	  348,506,	-73.4,82.6,41.7,	   0.472313851,8.91882585
220,	  372,596,	  348,506,	-73.5,82.4,41.9,	   0.544619679,10.0570637
221,	  372,596,	  348,505,	-73.4,82.4,41.9,	   0.499954015,10.08244562
222,	  372,596,	  348,505,	-73.5,82.4,42.1,	   0.553396523,10.66849978
223,	  372,595,	  348,505,	-73.4,82.1,42.2,	   0.620750427,11.85349826
224,	  372,595,	  347,504,	-73.5,82.2,42.3,	   0.525931835,11.80918245
225,	  372,595,	  347,504,	-73.6,82.3,42.2,	   0.452333063,11.09728868
226,	  372,595,	  347,504,	-73.5,82.2,42.3,	   0.516129076,11.70513679
227,	  371,595,	  347,504,	-73.5,81.9,42.5,	   0.582366526,13.15058276
228,	  371,595,	  347,503,	-73.5,82,42.5,	   0.498944342,12.82088931
229,	  371,594,	  347,503,	-73.5,81.8,42.6,	   0.506928980,13.64552594
230,	  371,594,	  347,503,	-73.5,81.8,42.6,	   0.483796537,13.5864544
231,	  371,594,	  347,502,	-73.4,81.7,42.8,	   0.448954731,14.50864886
232,	  371,594,	  347,502,	-73.4,81.7,42.8,	   0.424928755,14.44637998
233,	  370,594,	  346,502,	-73.6,81.6,42.9,	   0.495901227,14.90834491
234,	  370,594,	  347,502,	-73.5,81.5,43,	   0.437236458,15.47205018
235,	  370,593,	  346,501,	-73.6,81.6,43.1,	   0.516889870,15.44722554
236,	  370,593,	  346,501,	-73.6,81.5,43.2,	   0.498371392,15.97256813
237,	  370,593,	  346,501,	-73.6,81.5,43.2,	   0.480756402,15.9054565
238,	  369,592,	  346,500,	-73.5,81.1,43.5,	   0.582759976,17.88427638
239,	  369,592,	  346,500,	-73.5,81.2,43.5,	   0.583666503,17.54953307
240,	  369,592,	  346,500,	-73.5,81.2,43.5,	   0.550819993,17.47671343
241,	  369,592,	  346,500,	-73.6,81.2,43.6,	   0.478361577,17.7060209
242,	  369,592,	  346,500,	-73.6,81.2,43.7,	   0.620849490,17.96144267
243,	  369,591,	  346,499,	-73.4,80.9,43.9,	   0.595507860,19.33627231
244,	  369,591,	  346,499,	-73.6,81,43.9,	   0.484446555,18.95653636
245,	  369,591,	  346,499,	-73.5,80.9,44,	   0.557110369,19.4698049
246,	  368,591,	  345,498,	-73.6,80.7,44.1,	   0.601330876,20.18615524
247,	  368,591,	  345,498,	-73.6,80.7,44.2,	   0.568512797,20.42170526
248,	  368,591,	  345,498,	-73.6,80.7,44.1,	   0.543316007,20.02401745
249,	  368,591,	  345,497,	-73.6,80.7,44.2,	   0.408837885,20.25833162
250,	  368,590,	  345,497,	-73.6,80.5,44.4,	   0.551843584,21.29518409
251,	  368,590,	  345,497,	-73.6,80.5,44.4,	   0.517873287,21.21067939
252,	  367,590,	  345,497,	-73.7,80.3,44.5,	   0.437378645,21.91805634
253,	  367,590,	  345,496,	-73.5,80.3,44.6,	   0.502468884,22.16643821
254,	  367,590,	  345,496,	-73.7,80.3,44.6,	   0.456202656,22.05163281
255,	  367,589,	  345,496,	-73.6,80.3,44.8,	   0.524539411,22.59217772
256,	  367,589,	  345,496,	-73.6,80.3,44.8,	   0.524539411,22.50427041
257,	  367,589,	  344,495,	-73.7,80.1,45,	   0.570975900,23.49361622
258,	  366,588,	  344,495,	-73.7,79.9,45.1,	   0.656011581,24.18295624
259,	  366,588,	  344,495,	-73.7,80,45.1,	   0.660089254,23.85235651
260,	  367,588,	  344,494,	-73.7,80.1,45.2,	   0.531911194,23.83499006
261,	  366,588,	  344,494,	-73.7,80,45.2,	   0.527859151,23.97299045
262,	  366,588,	  344,494,	-73.6,79.8,45.3,	   0.481792927,24.65626287
263,	  366,588,	  344,494,	-73.8,79.8,45.4,	   0.535544753,24.85033253
264,	  366,588,	  344,494,	-73.8,79.8,45.4,	   0.526737928,24.75655769
265,	  365,587,	  344,493,	-73.5,79.4,45.6,	   0.571288407,26.21085416
266,	  365,587,	  344,493,	-73.6,79.3,45.7,	   0.479651600,26.62602635
267,	  365,587,	  344,493,	-73.6,79.3,45.7,	   0.494000554,26.5266755
268,	  364,587,	  344,493,	-73.5,79,45.8,	   0.608925939,27.44139113
269,	  364,587,	  343,492,	-73.6,78.9,45.9,	   0.484675735,27.84929066
270,	  364,586,	  344,492,	-73.5,78.8,46.1,	   0.548930585,28.55907391
271,	  363,586,	  344,491,	-73.4,78.5,46.3,	   0.626837432,29.74535089
272,	  363,586,	  343,491,	-73.5,78.5,46.3,	   0.584398508,29.62054341
273,	  363,586,	  343,491,	-73.5,78.4,46.3,	   0.524593413,29.75292076
274,	  362,585,	  343,491,	-73.5,78,46.6,	   0.710170865,31.42668235
275,	  362,585,	  343,490,	-73.5,78,46.6,	   0.681839108,31.31281756
276,	  362,585,	  343,490,	-73.4,78,46.7,	   0.651515782,31.48254553
277,	  346,591,	  343,490,	-71.2,70.4,46.3,	   1.292132020,53.78028671
278,	  339,587,	  343,490,	-70.4,67.3,47.3,	   0.520889997,65.52575206
279,	  331,570,	  343,490,	-69.3,63.1,51.3,	   3.673746586,85.41241486
280,	  331,572,	  343,489,	-69.3,63.2,50.9,	   2.971767902,84.14695913
281,	  331,567,	  343,489,	-69.3,63.2,51.9,	   4.057088375,85.5117415
282,	  331,568,	  343,489,	-69.4,63.3,51.8,	   3.987327099,84.67082922
283,	  329,569,	  342,489,	-69.1,62.2,51.7,	   3.687769175,87.73896154
284,	  331,569,	  342,488,	-69.5,63.4,51.6,	   3.591698885,83.37376674
285,	  331,569,	  343,488,	-69.4,63.3,51.6,	   3.554957151,83.44638362
286,	  330,570,	  342,487,	-69.4,62.8,51.5,	   3.232751131,84.49387549
287,	  342,592,	  342,487,	-70.9,68.8,46.6,	   1.974282622,57.51429807
288,	  340,587,	  342,487,	-70.6,67.7,47.7,	   0.968941152,62.44692194
289,	  336,587,	  342,487,	-70.3,66.1,47.9,	   0.940619051,67.64511859
290,	  336,587,	  342,487,	-70.3,66.1,47.9,	   0.940619051,67.41266114
291,	  339,587,	  342,486,	-70.6,67.4,47.7,	   1.090689659,62.72361012
292,	  339,588,	  342,486,	-70.4,67.2,47.7,	   1.295709491,63.24315886
293,	  330,572,	  342,486,	-69.5,62.8,51.3,	   2.379033089,82.10605364
294,	  330,572,	  342,486,	-69.5,62.9,51.4,	   2.457154036,81.68999212
295,	  330,574,	  342,485,	-69.4,62.9,51.1,	   1.919025540,81.00925873
296,	  329,572,	  342,485,	-69.4,62.6,51.4,	   2.267428160,82.07757029
297,	  329,572,	  341,485,	-69.4,62.4,51.5,	   2.207054377,82.54010413
298,	  326,571,	  341,484,	-69.0,61.3,51.8,	   2.393729687,86.17152751
299,	  323,569,	  342,484,	-68.5,59.7,52.3,	   2.633660316,91.60967926
300,	  323,568,	  341,484,	-68.7,59.6,52.7,	   2.912320137,92.06315164
301,	  321,568,	  341,484,	-68.5,58.8,52.9,	   2.977194548,94.49451641
302,	  322,567,	  341,483,	-68.6,59.1,53,	   3.120270252,93.40400459
303,	  319,565,	  341,483,	-68.3,57.7,53.6,	   3.582930565,98.19065172
304,	  319,564,	  341,483,	-68.3,57.8,53.8,	   3.582647324,97.87914931
305,	  317,565,	  341,483,	-68.1,57.2,53.7,	   3.497947454,99.24638067
306,	  326,575,	  341,482,	-69.3,61.6,51.4,	   1.123272061,82.30993861
307,	  319,568,	  341,482,	-68.3,58,53.1,	   2.699574232,95.3407308
308,	  326,576,	  341,482,	-69.3,61.6,51.2,	   0.723928154,81.49237456
309,	  329,580,	  341,482,	-69.6,62.8,50.3,	   0.126902118,76.38080292
310,	  329,572,	  341,481,	-69.6,62.7,51.9,	   1.582857728,78.74466117
311,	  330,576,	  340,481,	-69.8,63.1,51.2,	   0.711676717,76.21805654
312,	  317,566,	  340,481,	-68.2,56.9,53.8,	   2.855562925,97.94976945
313,	  317,565,	  340,481,	-68.1,56.9,53.9,	   2.991755724,97.83810619
314,	  316,566,	  340,480,	-68.1,56.7,53.9,	   2.814787865,98.08393627
315,	  330,575,	  340,480,	-69.9,63.3,51.5,	   0.790577054,75.09741044
316,	  329,573,	  340,480,	-69.8,62.8,52,	   1.265822291,77.02847359
317,	  329,574,	  340,479,	-69.8,62.8,51.8,	   0.999732792,76.48429716
318,	  340,591,	  340,479,	-71.2,68,47.9,	   3.092254639,55.6980165
319,	  340,591,	  340,479,	-71.2,68,47.8,	   3.115456581,55.3892476
320,	  340,591,	  340,479,	-71.2,68,47.9,	   3.195227146,55.35098836
321,	  339,591,	  340,478,	-71.1,67.8,48,	   3.260090828,55.91183462
322,	  323,596,	  340,478,	-68.8,60.1,47.8,	   4.763172626,78.59448847
323,	  315,577,	  340,478,	-67.9,56.2,52,	   0.226158217,94.41670294
324,	  315,577,	  339,478,	-68.0,56.3,52,	   0.282243341,93.78964251
325,	  315,574,	  339,477,	-68.0,56.3,52.5,	   0.245976597,94.10631005
326,	  314,574,	  340,477,	-67.8,55.7,52.6,	   0.115138002,95.70302068
327,	  314,578,	  339,477,	-67.9,55.8,51.9,	   0.851803362,94.25121323
328,	  314,577,	  339,477,	-67.9,55.8,52.1,	   0.606619239,94.19648556
329,	  312,575,	  339,477,	-67.7,54.8,52.7,	   0.014363130,97.46370378
330,	  314,576,	  339,476,	-67.9,55.8,52.5,	   0.316519648,94.0979709
331,	  314,577,	  339,476,	-67.9,55.8,52.2,	   0.635230601,93.46138499
332,	  314,577,	  339,476,	-68.0,56,52.2,	   0.753117502,92.58214913
333,	  312,575,	  339,475,	-67.8,55.3,52.9,	   0.246280640,95.12951855
334,	  313,576,	  339,475,	-67.9,55.4,52.7,	   0.495263606,94.28394949
335,	  315,578,	  339,475,	-68.2,56.3,52.1,	   1.048763275,90.7235419
