Frame,Image 1 X,   Image 1 Y,    Image 2 X,    Image 2 Y,    Measurement X,    Measurement Y,    Measurement Z,    Uncertainty +/-,Velocity
70,	  377,530,	  333,400,	-77.7,85.9,68.8,	   0.269942105,4.225352113
71,	  376,530,	  334,400,	-77.6,85.7,68.8,	   0.296873540,7.081971547
72,	  376,531,	  334,401,	-77.4,85.5,68.8,	   0.268414438,10.78631216
73,	  376,531,	  335,401,	-77.1,85.4,68.8,	   0.259220153,14.42848412
74,	  376,531,	  336,401,	-77.0,85.3,68.7,	   0.348660082,16.27540749
75,	  376,531,	  336,401,	-76.8,85.3,68.7,	   0.293464810,18.08911459
76,	  376,531,	  336,401,	-76.7,85.2,68.7,	   0.338278264,19.65291682
77,	  376,531,	  337,401,	-76.7,85.3,68.7,	   0.286437213,18.66694843
78,	  376,531,	  336,401,	-76.7,85.3,68.7,	   0.320537627,18.43065795
79,	  376,531,	  336,401,	-76.9,85.5,68.7,	   0.344139487,14.79019946
80,	  377,530,	  336,400,	-77.1,85.7,68.9,	   0.134123906,11.042311
81,	  377,531,	  335,400,	-77.2,85.9,68.8,	   0.355645686,8.961547839
82,	  377,530,	  334,400,	-77.4,86,68.9,	   0.184755847,6.143397004
83,	  377,530,	  334,400,	-77.6,86.1,68.9,	   0.215763211,3.571428571
84,	  377,530,	  333,400,	-77.7,86.1,68.9,	   0.220354229,2.352941176
85,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.224947363,0
86,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.226220861,0
87,	  377,530,	  333,400,	-77.7,85.9,68.8,	   0.330696970,3.409090909
88,	  376,530,	  334,400,	-77.6,85.7,68.8,	   0.265020698,5.729235409
89,	  376,531,	  334,401,	-77.4,85.5,68.8,	   0.268414438,8.748897638
90,	  376,531,	  335,401,	-77.1,85.3,68.7,	   0.341482908,12.62541241
91,	  376,531,	  335,401,	-77.0,85.3,68.8,	   0.249581024,13.13374562
92,	  376,531,	  336,401,	-76.7,85.1,68.7,	   0.273211658,16.93335027
93,	  376,531,	  336,401,	-76.7,85.2,68.8,	   0.221510008,15.99286849
94,	  376,531,	  336,401,	-76.7,85.2,68.7,	   0.305336863,15.92920626
95,	  376,531,	  336,401,	-76.7,85.3,68.7,	   0.337007433,15.1668956
96,	  376,531,	  336,401,	-76.8,85.4,68.7,	   0.373309672,13.59887212
97,	  377,530,	  336,400,	-77.1,85.7,68.9,	   0.160781875,9.126808071
98,	  377,531,	  335,400,	-77.2,85.8,68.8,	   0.332818061,7.758733079
99,	  377,530,	  334,400,	-77.4,86,68.9,	   0.184755847,5.099019514
100,	  377,530,	  334,400,	-77.6,86.1,68.9,	   0.215763211,2.97029703
101,	  377,530,	  333,400,	-77.7,86.1,68.9,	   0.220354229,1.960784314
102,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.224947363,0
103,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.226220861,0
104,	  377,530,	  333,400,	-77.8,85.9,68.8,	   0.307575077,2.332847374
105,	  376,530,	  334,400,	-77.6,85.8,68.8,	   0.229428843,4.112168815
106,	  376,531,	  334,401,	-77.4,85.6,68.8,	   0.270714521,6.674232176
107,	  376,531,	  335,401,	-77.2,85.3,68.7,	   0.310817420,10.01542021
108,	  376,531,	  335,401,	-77.0,85.3,68.7,	   0.352354437,11.19867488
109,	  376,531,	  336,401,	-76.7,85.1,68.7,	   0.273211658,14.31637795
110,	  376,531,	  336,401,	-76.8,85.3,68.7,	   0.191993251,12.38533972
111,	  376,531,	  336,401,	-76.7,85.2,68.8,	   0.263476461,13.42258605
112,	  376,531,	  336,401,	-76.7,85.3,68.7,	   0.337007433,12.88515025
113,	  376,531,	  336,401,	-76.8,85.4,68.7,	   0.373309672,11.57097014
114,	  377,531,	  336,400,	-77.0,85.6,68.8,	   0.263596028,8.99485255
115,	  377,531,	  335,400,	-77.2,85.8,68.8,	   0.332818061,6.621677369
116,	  377,530,	  334,400,	-77.4,86,68.9,	   0.184755847,4.358136336
117,	  377,530,	  334,400,	-77.6,86.1,68.9,	   0.215763211,2.542372881
118,	  377,530,	  333,400,	-77.8,86.1,68.9,	   0.222650349,0.8403361345
119,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.224947363,0
120,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.200799808,0
121,	  377,530,	  333,400,	-77.8,85.9,68.8,	   0.307575077,2.007778478
122,	  376,530,	  334,400,	-77.6,85.7,68.8,	   0.281525761,4.14554432
123,	  376,531,	  334,401,	-77.4,85.6,68.8,	   0.270714521,5.759216475
124,	  376,531,	  335,401,	-77.2,85.3,68.7,	   0.310817420,8.653323061
125,	  376,531,	  335,401,	-77.0,85.3,68.7,	   0.202432811,9.687742552
126,	  376,531,	  336,401,	-76.9,85.1,68.7,	   0.294282466,11.24634398
127,	  376,531,	  336,401,	-76.8,85.1,68.7,	   0.221207902,11.71875
128,	  376,531,	  336,401,	-76.7,85.2,68.7,	   0.338278264,11.73081081
129,	  376,531,	  336,401,	-76.7,85.3,68.7,	   0.337007433,11.20016906
130,	  376,531,	  336,401,	-76.8,85.4,68.7,	   0.373309672,10.06939386
131,	  377,531,	  336,400,	-77.0,85.6,68.8,	   0.263596028,7.83642457
132,	  377,530,	  335,400,	-77.2,85.8,68.9,	   0.156331956,5.726145192
133,	  377,530,	  335,400,	-77.4,86,68.9,	   0.200114563,3.805238443
134,	  377,530,	  334,400,	-77.6,86.1,68.9,	   0.215763211,2.222222222
135,	  377,530,	  333,400,	-77.7,86.1,68.9,	   0.220354229,1.470588235
136,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.224947363,0
137,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.200799808,0
138,	  377,530,	  333,400,	-77.8,85.9,68.8,	   0.307575077,1.762222837
139,	  376,531,	  333,400,	-77.6,85.7,68.8,	   0.291576296,3.642156795
140,	  376,531,	  334,401,	-77.4,85.6,68.8,	   0.270714521,5.064842857
141,	  376,531,	  335,401,	-77.2,85.3,68.7,	   0.327303976,7.61736185
142,	  376,531,	  335,401,	-77.1,85.3,68.7,	   0.221208900,8.034353352
143,	  376,531,	  336,401,	-76.8,85.1,68.7,	   0.309605181,10.41666667
144,	  376,531,	  336,401,	-76.8,85.2,68.8,	   0.169198751,9.826073689
145,	  376,531,	  336,401,	-76.7,85.2,68.7,	   0.338278264,10.36489449
146,	  376,531,	  336,401,	-76.7,85.3,68.7,	   0.337007433,9.904911414
147,	  376,531,	  336,401,	-76.8,85.4,68.7,	   0.373309672,8.912774296
148,	  377,530,	  336,400,	-77.0,85.7,68.9,	   0.218009129,6.609971679
149,	  377,530,	  335,400,	-77.3,85.9,68.9,	   0.202002510,4.216370214
150,	  377,530,	  335,400,	-77.4,86,68.9,	   0.233132482,3.376834115
151,	  377,530,	  334,400,	-77.6,86,68.9,	   0.213468313,2.080445829
152,	  377,530,	  334,400,	-77.7,86.1,68.9,	   0.218058273,1.307189542
153,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.224947363,0
154,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.226220861,0
155,	  377,530,	  333,400,	-77.8,85.9,68.9,	   0.231313035,1.433376909
156,	  377,530,	  334,400,	-77.7,85.9,68.9,	   0.176048011,1.801545939
157,	  376,531,	  334,401,	-77.4,85.6,68.8,	   0.270714521,4.51989141
158,	  376,531,	  335,401,	-77.2,85.5,68.8,	   0.247324660,5.832464463
159,	  376,531,	  335,401,	-77.0,85.3,68.7,	   0.277263433,7.62909726
160,	  376,531,	  336,401,	-76.9,85.1,68.7,	   0.294282466,8.871339663
161,	  376,531,	  336,401,	-76.8,85.2,68.8,	   0.241549030,8.794942499
162,	  376,531,	  336,401,	-76.7,85.2,68.7,	   0.279982865,9.283893221
163,	  376,531,	  337,401,	-76.7,85.3,68.7,	   0.352328181,8.878182792
164,	  376,531,	  336,401,	-76.8,85.4,68.7,	   0.370998919,7.99448846
165,	  377,530,	  336,401,	-77.0,85.6,68.9,	   0.140863404,6.202186832
166,	  377,531,	  335,400,	-77.1,85.8,68.8,	   0.328202546,5.151092974
167,	  377,530,	  335,400,	-77.4,86,68.9,	   0.182465032,3.035130663
168,	  377,530,	  334,400,	-77.6,86,68.9,	   0.238875017,1.871170213
169,	  377,530,	  334,400,	-77.7,86.1,68.9,	   0.217932329,1.176470588
170,	  377,530,	  333,400,	-77.8,86.1,68.9,	   0.222650349,0.5847953216
171,	  377,530,	  333,400,	-77.9,86.1,68.9,	   0.224947363,0
172,	  377,530,	  333,400,	-77.8,86,68.9,	   0.225197375,0.8174644869
173,	  377,530,	  334,400,	-77.6,85.9,68.8,	   0.252286315,2.150377808
174,	  376,531,	  334,400,	-77.5,85.7,68.8,	   0.301167428,3.282607227
175,	  376,531,	  335,401,	-77.2,85.5,68.8,	   0.263816237,5.269101418
176,	  376,531,	  335,401,	-77.1,85.4,68.8,	   0.256922752,6.0322476
177,	  376,531,	  336,401,	-76.8,85.3,68.7,	   0.344044656,7.723442183
178,	  376,531,	  336,401,	-76.7,85.2,68.7,	   0.338278264,8.454048017
179,	  376,531,	  337,401,	-76.6,85.3,68.7,	   0.318233669,8.552669066
180,	  376,531,	  337,401,	-76.6,85.3,68.7,	   0.351174384,8.50541675
181,	  377,530,	  336,401,	-76.8,85.5,68.9,	   0.135297552,6.884595652
182,	  377,530,	  336,401,	-76.9,85.6,68.9,	   0.138580352,6.109475348
183,	  377,531,	  335,400,	-77.1,85.8,68.8,	   0.301533967,4.675176776
184,	  377,530,	  335,400,	-77.3,85.9,68.9,	   0.229688689,3.418678552
185,	  377,530,	  334,400,	-77.6,86.1,68.9,	   0.212194279,1.612903226
186,	  377,530,	  334,400,	-77.7,86.1,68.9,	   0.266335636,1.069518717
187,	  377,530,	  333,400,	-77.7,86.1,68.9,	   0.269906014,1.063829787
188,	  377,530,	  333,400,	-77.8,86.1,68.9,	   0.222650349,0.5291005291
189,	  377,530,	  333,400,	-77.8,86.1,68.9,	   0.223923936,0.5263157895
190,	  377,530,	  334,400,	-77.6,85.8,68.8,	   0.293062508,2.282146044
191,	  376,530,	  334,401,	-77.5,85.7,68.8,	   0.242770880,2.991959712
192,	  376,531,	  335,401,	-77.2,85.5,68.8,	   0.246176302,4.804983676
193,	  376,531,	  335,401,	-77.0,85.4,68.8,	   0.221657947,5.899754197
194,	  376,531,	  336,401,	-76.8,85.3,68.8,	   0.165350392,6.993939332
195,	  376,531,	  336,401,	-76.7,85.3,68.7,	   0.337007433,7.42868356
196,	  376,531,	  337,401,	-76.6,85.3,68.7,	   0.334701598,7.814621481
197,	  376,531,	  337,401,	-76.6,85.3,68.7,	   0.334701598,7.775153696
198,	  376,531,	  337,400,	-76.7,85.3,68.7,	   0.384009182,7.316693356
199,	  376,530,	  337,400,	-76.7,85.4,68.9,	   0.247051328,6.946221995
200,	  376,531,	  336,400,	-76.8,85.3,68.9,	   0.328971028,6.766900751
201,	  376,531,	  336,400,	-76.8,85.3,68.9,	   0.404910475,6.733401242
202,	  376,531,	  336,400,	-76.9,85.4,68.9,	   0.442498595,6.013081584
203,	  377,530,	  336,399,	-77.0,85.7,69.2,	   0.235807195,5.04687752
204,	  377,529,	  336,399,	-77.0,85.8,69.4,	   0.187563896,5.231124534
205,	  377,529,	  335,398,	-77.1,85.9,69.4,	   0.239223808,4.681383865
206,	  377,528,	  335,398,	-77.2,86,69.6,	   0.171547130,4.806702595
207,	  377,529,	  335,397,	-77.2,85.9,69.6,	   0.266593724,4.85553122
208,	  377,529,	  335,397,	-77.3,85.9,69.7,	   0.392120570,4.879444511
209,	  377,528,	  335,396,	-77.3,85.9,69.8,	   0.308050007,5.238095238
210,	  377,528,	  334,396,	-77.4,86,69.9,	   0.377506733,5.319892019
211,	  377,528,	  334,396,	-77.5,86,70,	   0.321099043,5.541198172
212,	  377,527,	  334,395,	-77.6,86,70.2,	   0.327242345,6.281262047
213,	  377,528,	  334,395,	-77.6,85.9,70.1,	   0.594905913,5.855123405
214,	  377,527,	  333,394,	-77.7,86,70.4,	   0.349323422,7.053837622
215,	  377,527,	  333,394,	-77.8,86,70.4,	   0.403448999,6.975240358
216,	  377,526,	  333,393,	-77.9,86.1,70.6,	   0.319271803,7.834101382
217,	  377,526,	  333,393,	-77.9,85.9,70.8,	   0.298291057,8.763749163
218,	  376,525,	  332,392,	-78.0,85.7,71,	   0.264342517,9.772116237
219,	  377,525,	  332,392,	-78.1,86.1,71.1,	   0.198260620,10.04123729
220,	  376,525,	  332,392,	-78.1,85.8,71.2,	   0.258458942,10.53434093
221,	  376,524,	  331,391,	-78.2,85.8,71.3,	   0.250277966,10.97843028
222,	  376,524,	  331,391,	-78.3,85.8,71.4,	   0.304421872,11.43277918
223,	  376,524,	  331,390,	-78.3,85.7,71.6,	   0.317485571,12.31528056
224,	  376,523,	  330,390,	-78.4,85.7,71.7,	   0.210243046,12.76569477
225,	  375,523,	  330,389,	-78.4,85.5,71.8,	   0.350425601,13.28907736
226,	  376,530,	  330,389,	-78.5,85.8,70.4,	   2.255244017,7.238624108
227,	  376,529,	  329,388,	-78.7,85.9,70.6,	   2.065314770,8.287036679
228,	  376,530,	  329,388,	-78.7,85.9,70.6,	   2.228025436,8.250848746
229,	  376,529,	  329,387,	-78.8,85.9,70.7,	   2.286382914,8.792934094
230,	  376,530,	  328,387,	-78.9,86,70.6,	   2.630303144,8.549098553
231,	  376,531,	  328,386,	-79.0,86.2,70.5,	   2.840849400,8.380268144
232,	  376,530,	  328,386,	-79.1,86.1,70.8,	   2.547208071,9.644723199
233,	  376,531,	  328,385,	-79.2,86.2,70.6,	   3.013913155,9.155677472
234,	  376,531,	  327,385,	-79.3,86.3,70.7,	   3.103116989,9.740870759
235,	  375,528,	  327,384,	-79.4,85.9,71.4,	   2.299012423,12.38274508
236,	  375,529,	  327,384,	-79.4,85.9,71.3,	   2.620023966,11.97152824
237,	  375,529,	  326,383,	-79.5,86,71.4,	   2.743396282,12.47835496
238,	  375,529,	  326,383,	-79.6,86,71.4,	   2.810778141,12.65647152
239,	  375,530,	  326,382,	-79.7,86.1,71.2,	   3.246763468,12.16923489
240,	  375,529,	  325,382,	-79.8,86.1,71.6,	   3.020812035,13.69923155
241,	  375,529,	  325,381,	-79.9,86.1,71.5,	   3.218478680,13.55472683
242,	  375,525,	  324,381,	-80.0,86,72.3,	   2.341861248,16.45061407
243,	  375,526,	  324,380,	-80.1,86,72.4,	   2.503419161,16.94760092
244,	  375,526,	  324,380,	-80.2,86.2,72.3,	   2.657015324,16.7595634
245,	  375,527,	  323,379,	-80.3,86.1,72.3,	   2.916528940,16.91760329
246,	  375,527,	  323,379,	-80.4,86.1,72.3,	   2.986582756,17.08578773
247,	  375,527,	  323,378,	-80.5,86.3,72.4,	   3.107011557,17.59931681
248,	  375,527,	  322,378,	-80.6,86.4,72.3,	   3.243095636,17.47795594
249,	  374,525,	  322,377,	-80.5,85.7,73,	   2.780233860,19.48537913
250,	  374,524,	  322,377,	-80.7,85.8,73.2,	   2.564297676,20.47824267
251,	  374,524,	  321,376,	-80.7,85.8,73.3,	   2.681608915,20.73009188
252,	  374,523,	  321,376,	-80.9,85.9,73.5,	   2.498615265,21.72115678
253,	  374,522,	  321,375,	-80.9,85.9,73.6,	   2.540478706,21.96624604
254,	  374,523,	  321,375,	-81.0,85.9,73.6,	   2.676819801,22.0934369
255,	  374,523,	  320,375,	-81.1,86.1,73.6,	   2.807717800,22.21073277
256,	  374,524,	  320,374,	-81.2,86,73.5,	   3.083987474,22.03173178
257,	  374,524,	  319,374,	-81.3,86.1,73.6,	   3.155403614,22.48396126
258,	  373,520,	  319,373,	-81.4,85.8,74.5,	   2.225389719,25.52354267
259,	  373,522,	  319,373,	-81.3,85.6,74.1,	   2.773570061,23.97298776
260,	  373,520,	  319,372,	-81.4,85.6,74.5,	   2.586288452,25.37428458
261,	  373,519,	  318,372,	-81.5,85.7,74.7,	   2.412083387,26.09972671
262,	  373,519,	  318,372,	-81.6,85.7,74.7,	   2.465487242,26.20265727
263,	  373,520,	  318,371,	-81.7,85.8,74.8,	   2.609737396,26.60698383
264,	  373,519,	  318,371,	-81.6,85.7,74.8,	   2.628665209,26.32329061
265,	  373,520,	  317,370,	-81.9,85.9,74.8,	   2.865627766,26.80796464
266,	  373,519,	  317,370,	-81.9,85.8,75.1,	   2.603377104,27.65709029
267,	  373,520,	  317,369,	-82.0,86,74.9,	   3.037590265,27.11842136
268,	  373,520,	  316,368,	-82.1,85.9,75.1,	   3.075788736,27.84880416
269,	  372,517,	  316,368,	-82.1,85.6,75.8,	   2.346044302,29.97484084
270,	  372,517,	  316,368,	-82.2,85.7,75.8,	   2.365101576,30.03699103
271,	  372,517,	  323,382,	-80.3,84.9,74.1,	   0.021726698,21.51285123
272,	  372,517,	  324,383,	-79.8,84.7,73.9,	   0.227045134,20.25279992
273,	  372,517,	  315,366,	-82.2,85.5,75.9,	   2.769755840,30.06244943
274,	  372,517,	  315,366,	-82.3,85.5,76,	   2.710439682,30.45223872
275,	  372,517,	  322,380,	-80.5,84.8,74.3,	   0.376571238,22.21992479
276,	  372,517,	  315,365,	-82.3,85.5,76.1,	   2.903968334,30.53904113
277,	  372,517,	  315,365,	-82.5,85.7,76.1,	   2.930925846,30.76748889
278,	  371,515,	  314,364,	-82.5,85.4,76.7,	   2.529468536,32.55340704
279,	  371,516,	  314,364,	-82.5,85.4,76.5,	   2.928550243,31.8258174
280,	  371,514,	  314,363,	-82.6,85.4,77,	   2.427195549,33.4197619
281,	  371,514,	  313,363,	-82.8,85.5,77.1,	   2.517455578,33.94082021
282,	  371,513,	  313,362,	-82.9,85.5,77.3,	   2.347274780,34.60733441
283,	  371,513,	  313,362,	-83.0,85.5,77.4,	   2.384121895,34.96746582
284,	  371,513,	  312,361,	-83.1,85.6,77.5,	   2.521934986,35.30633649
285,	  371,514,	  312,360,	-83.2,85.6,77.3,	   2.958406925,34.7721955
286,	  371,514,	  311,360,	-83.3,85.7,77.3,	   3.031072378,34.82229338
287,	  371,513,	  311,360,	-83.4,85.7,77.5,	   2.860244989,35.4727905
288,	  371,513,	  311,359,	-83.4,85.7,77.6,	   2.960849524,35.64181808
289,	  370,512,	  311,359,	-83.3,85.2,78,	   2.652935743,36.61997532
290,	  370,511,	  311,359,	-83.3,85.2,78.1,	   2.573076963,36.78902408
291,	  370,511,	  310,358,	-83.5,85.3,78.3,	   2.536389589,37.57147439
292,	  370,510,	  310,358,	-83.6,85.4,78.4,	   2.495074272,37.88703367
293,	  370,510,	  310,357,	-83.7,85.4,78.6,	   2.453293085,38.51505797
294,	  370,511,	  309,357,	-83.9,85.4,78.4,	   2.876824379,38.16232585
295,	  370,510,	  309,356,	-83.9,85.4,78.7,	   2.610612869,38.89245769
296,	  370,510,	  309,356,	-84.0,85.5,78.7,	   2.679353952,38.91912186
297,	  370,508,	  308,355,	-84.1,85.3,79.1,	   2.524350882,40.14522531
298,	  370,507,	  308,355,	-84.1,85.3,79.3,	   2.285427332,40.58277274
299,	  370,507,	  308,354,	-84.1,85.3,79.4,	   2.369423389,40.73355155
300,	  370,508,	  308,354,	-84.2,85.4,79.4,	   2.515967846,40.74747783
301,	  370,508,	  307,353,	-84.3,85.4,79.5,	   2.627427340,41.06627803
302,	  370,508,	  307,353,	-84.5,85.5,79.5,	   2.715279818,41.25808562
303,	  370,506,	  307,353,	-84.5,85.5,79.8,	   2.440094233,41.96239124
304,	  370,507,	  306,352,	-84.7,85.6,79.9,	   2.623642921,42.43210743
305,	  370,507,	  307,352,	-84.5,85.5,79.8,	   2.627727985,41.68812724
306,	  370,507,	  306,351,	-84.7,85.7,79.9,	   2.826890707,42.14434916
307,	  370,508,	  306,351,	-84.8,85.6,79.8,	   3.070585489,41.91582333
308,	  370,508,	  306,350,	-84.8,85.6,79.9,	   3.135551929,42.05376786
309,	  370,508,	  305,350,	-85.0,85.7,79.9,	   3.242736340,42.25313933
310,	  369,505,	  305,349,	-84.9,85.4,80.6,	   2.543204546,43.89744715
311,	  369,504,	  305,349,	-85.0,85.4,80.8,	   2.303924561,44.47050415
312,	  369,504,	  304,348,	-85.1,85.5,80.9,	   2.443900108,44.75124932
313,	  369,504,	  304,348,	-85.2,85.3,81,	   2.567276478,45.07691508
314,	  369,504,	  304,348,	-85.2,85.3,81,	   2.568532467,44.93381376
315,	  369,502,	  303,347,	-85.3,85.3,81.4,	   2.423103809,46.03859419
316,	  369,502,	  303,347,	-85.4,85.3,81.4,	   2.443408966,46.05462162
317,	  369,503,	  303,346,	-85.5,85.4,81.4,	   2.570312500,46.05603307
318,	  369,503,	  303,346,	-85.5,85.4,81.5,	   2.654403687,46.17949618
319,	  369,502,	  303,345,	-85.6,85.4,81.7,	   2.449278355,46.7310289
320,	  369,502,	  302,345,	-85.7,85.5,81.8,	   2.598526001,46.99921854
321,	  369,502,	  302,344,	-85.8,85.6,81.8,	   2.741919041,47.0032877
322,	  369,503,	  302,344,	-85.8,85.5,81.7,	   2.915630817,46.60548299
323,	  369,503,	  302,344,	-85.8,85.6,81.7,	   2.984478712,46.45036094
324,	  368,501,	  301,343,	-86.0,85.4,82.2,	   2.632845879,47.96349697
325,	  368,500,	  301,343,	-86.0,85.3,82.5,	   2.408476353,48.61842231
326,	  368,500,	  301,342,	-86.0,85.3,82.5,	   2.441618919,48.46974212
327,	  368,501,	  301,342,	-86.0,85.4,82.3,	   2.809516191,47.78519692
328,	  368,501,	  310,359,	-83.3,84.3,80.2,	   0.080587715,38.45795654
329,	  368,500,	  309,358,	-83.7,84.4,80.6,	   0.236420289,39.90576595
330,	  368,496,	  309,358,	-83.6,84.2,81.4,	   1.259207249,41.9003935
331,	  368,495,	  309,358,	-83.6,84.2,81.4,	   1.283800244,41.77418749
332,	  368,496,	  307,355,	-84.4,84.6,81.7,	   0.567564428,43.34530831
